Time	Type	Trial	L Mapped Diameter [mm]	R Mapped Diameter [mm]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
5590797417	SMP	1	2.8368	2.9572	953.8677	526.6220	958.0358	529.8717	
5590801411	MSG	1	# Message: Start of block_1 1
5590814107	SMP	1	2.8340	2.9561	955.5617	527.2200	960.4122	529.1113	
5590830798	SMP	1	2.8310	2.9515	957.1433	526.4753	962.8911	528.2669	
5590847488	SMP	1	2.8363	2.9536	957.7177	527.8298	965.2195	528.2549	
5590864178	SMP	1	2.8377	2.9549	958.0201	528.7656	966.8528	529.0994	
5590880869	SMP	1	2.8387	2.9548	958.5201	527.0359	968.3363	528.9544	
5590897559	SMP	1	2.8306	2.9560	958.4433	526.1259	967.8877	527.9566	
5590914249	SMP	1	2.8234	2.9523	957.7330	524.0916	967.1106	527.6084	
5590930940	SMP	1	2.8174	2.9503	957.9818	522.3322	966.1146	527.5187	
5590947632	SMP	1	2.8193	2.9524	957.2498	523.0301	966.0131	526.8615	
5590964324	SMP	1	2.8235	2.9476	956.2933	524.5658	966.1983	526.2038	
5590981016	SMP	1	2.8212	2.9522	956.4420	525.8544	966.3959	527.0882	
5590997708	SMP	1	2.8216	2.9570	956.5970	526.8193	966.4488	527.6414	
5591014400	SMP	1	2.8206	2.9532	956.7251	527.4528	966.7823	526.8388	
5591031092	SMP	1	2.8216	2.9562	956.7307	526.4196	966.4904	526.7168	
5591047784	SMP	1	2.8222	2.9530	956.7375	524.8503	965.6808	526.0948	
5591064477	SMP	1	2.8177	2.9560	956.8182	524.0106	964.5339	526.0402	
5591081169	SMP	1	2.8173	2.9584	956.4379	525.3369	964.9507	525.5556	
5591097862	SMP	1	2.8206	2.9645	956.4855	527.0295	965.1330	525.4295	
5591114555	SMP	1	2.8252	2.9677	954.8113	529.9471	966.1310	525.8577	
5591131249	SMP	1	2.8299	2.9721	954.0118	530.5716	966.7314	527.1351	
5591147942	SMP	1	2.8336	2.9691	953.9656	532.6691	966.4247	528.3463	
5591164635	SMP	1	2.8281	2.9660	953.9763	534.2755	966.5535	529.1053	
5591181328	SMP	1	2.8208	2.9612	953.5809	536.8039	965.8162	529.2539	
5591198022	SMP	1	2.8135	2.9524	952.9533	539.4171	964.8124	531.0026	
5591214715	SMP	1	2.8017	2.9334	953.3113	539.1545	964.2087	531.9942	
5591231408	SMP	1	2.7932	2.9177	953.6176	538.9163	964.7025	533.7468	
5591248102	SMP	1	2.7840	2.9037	953.9209	540.3994	965.6162	535.2939	
5591264795	SMP	1	2.7617	2.8893	953.1418	541.3848	965.4704	537.6775	
5591281488	SMP	1	2.7403	2.8759	953.2786	542.7369	965.9179	539.5799	
5591298181	SMP	1	2.7237	2.8650	954.0471	544.2652	966.6597	540.0779	
5591314875	SMP	1	2.7095	2.8529	954.2142	545.9870	967.6311	540.2568	
5591331568	SMP	1	2.6935	2.8434	954.7617	546.6097	968.4548	540.1005	
5591348261	SMP	1	2.6762	2.8335	955.5298	545.3504	968.0741	540.2414	
5591364955	SMP	1	2.6641	2.8180	955.6402	542.6286	968.5161	540.9603	
5591381648	SMP	1	2.6629	2.8056	955.3764	541.6223	969.1208	541.2109	
5591398341	SMP	1	2.6614	2.7986	954.7885	542.9961	969.5865	541.9862	
5591415035	SMP	1	2.6555	2.7897	953.6635	544.5192	969.8140	542.5003	
5591431728	SMP	1	2.6502	2.7830	952.7052	545.9761	970.1871	543.9200	
5591448421	SMP	1	2.6489	2.7685	952.3578	546.7217	969.9535	544.8282	
5591465114	SMP	1	2.6414	2.7623	952.1605	545.4248	970.0836	546.5666	
5591481808	SMP	1	2.6371	2.7556	952.1462	544.6258	969.0662	548.2754	
5591498501	SMP	1	2.6273	2.7488	952.9015	544.0858	968.3327	548.2593	
5591515194	SMP	1	2.6185	2.7374	952.1191	543.6376	968.3200	547.9930	
5591531888	SMP	1	2.6107	2.7321	950.5390	544.6728	969.2709	547.6691	
5591548581	SMP	1	2.6100	2.7217	950.1872	547.7557	969.8722	547.2229	
5591565274	SMP	1	2.6053	2.7212	949.8911	549.4501	968.6644	547.8164	
5591581967	SMP	1	2.6042	2.7198	950.0996	551.0201	968.2933	548.1730	
5591598661	SMP	1	2.6014	2.7192	950.9218	551.6698	968.4023	547.7780	
5591615354	SMP	1	2.6005	2.7070	952.2179	552.1588	967.5983	547.9096	
5591632047	SMP	1	2.5990	2.7119	953.6154	552.6855	967.7029	546.7721	
5591648741	SMP	1	2.5942	2.7173	954.7371	553.6502	967.4901	546.1800	
5591665434	SMP	1	2.5898	2.7184	955.5130	553.1398	967.9258	545.9701	
5591682127	SMP	1	2.5951	2.7148	954.6957	553.0257	967.6266	546.2598	
5591698820	SMP	1	2.5986	2.7095	954.5045	553.2907	966.7457	547.6996	
5591715514	SMP	1	2.6030	2.7076	954.1253	554.1946	965.8089	549.7958	
5591732207	SMP	1	2.6040	2.7029	953.2034	553.1874	965.2594	551.2183	
5591748900	SMP	1	2.6070	2.6996	952.6770	551.6852	965.5948	552.1830	
5591765594	SMP	1	2.6068	2.6993	952.6834	549.6405	965.0222	553.4038	
5591782286	SMP	1	2.5981	2.6997	951.8126	549.3352	964.5581	554.6342	
5591798979	SMP	1	2.5931	2.7021	950.6222	548.7715	964.7530	553.7620	
5591815672	SMP	1	2.5916	2.6964	949.7069	549.3419	964.4340	554.6377	
5591832365	SMP	1	2.5921	2.6876	949.1248	549.8765	963.9922	554.6826	
5591849058	SMP	1	2.5942	2.6784	948.5218	551.3992	963.7387	554.3233	
5591865751	SMP	1	2.5944	2.6674	949.3734	552.1018	963.6662	554.2871	
5591882444	SMP	1	2.5962	2.6657	950.0871	553.2315	963.9901	554.3500	
5591899136	SMP	1	2.5933	2.6678	949.8877	551.7059	962.9693	553.2220	
5591915829	SMP	1	2.5923	2.6734	949.1178	550.9206	962.1803	552.1691	
5591932522	SMP	1	2.5962	2.6809	948.6791	549.6236	961.8342	551.5868	
5591949214	SMP	1	2.6044	2.6874	947.7448	547.2395	961.6448	550.4023	
5591965907	SMP	1	2.6104	2.6919	946.0409	544.4533	960.9562	549.7785	
5591982599	SMP	1	2.6142	2.6918	946.1316	542.8081	959.3049	549.5967	
5591999291	SMP	1	2.6116	2.6911	945.2701	541.0557	958.0843	549.4388	
5592015983	SMP	1	2.6117	2.6899	944.3083	538.8474	957.0773	548.9900	
5592032675	SMP	1	2.6160	2.6886	943.1621	537.1262	955.6399	550.1353	
5592049368	SMP	1	2.6213	2.6917	941.3770	534.6174	954.6119	551.4305	
5592066060	SMP	1	2.6252	2.6962	940.1297	532.2692	953.4097	551.8348	
5592082752	SMP	1	2.6274	2.7030	939.9192	532.4790	953.4092	551.7474	
5592099444	SMP	1	2.6214	2.7061	938.8425	533.6782	953.3414	550.8475	
5592116137	SMP	1	2.6239	2.7059	938.5325	535.6935	952.5438	548.8797	
5592132829	SMP	1	2.6324	2.7037	938.0492	537.6703	950.9993	550.4905	
5592141381	MSG	1	# Message: Start of block_1 2
5592149521	SMP	1	2.6342	2.7010	938.1147	537.5322	949.7739	550.8455	
5592166213	SMP	1	2.6393	2.7004	937.3392	538.1039	949.5595	551.8650	
5592182906	SMP	1	2.6452	2.6986	936.4208	540.0715	949.4145	552.3253	
5592199598	SMP	1	2.6446	2.6935	935.6137	542.4262	949.1936	553.0296	
5592216290	SMP	1	2.6384	2.6971	935.0189	543.7069	948.5776	551.4515	
5592232982	SMP	1	2.6349	2.6987	934.8774	544.9927	948.6586	550.3747	
5592249675	SMP	1	2.6371	2.6979	934.2941	544.7338	948.9773	549.9457	
5592266367	SMP	1	2.6353	2.6972	935.0397	544.2422	948.9688	549.0059	
5592283059	SMP	1	2.6380	2.7006	935.3721	543.5805	948.2205	549.4401	
5592299751	SMP	1	2.6363	2.7055	935.7130	543.9146	948.3020	550.3399	
5592316444	SMP	1	2.6364	2.7063	935.6463	544.2588	949.1833	549.1214	
5592333136	SMP	1	2.6369	2.7068	935.5092	545.9784	949.9969	547.2306	
5592349828	SMP	1	2.6342	2.7006	936.7330	546.1850	949.9847	545.9675	
5592366520	SMP	1	2.6326	2.6970	937.8649	545.4033	950.7375	544.3025	
5592383212	SMP	1	2.6342	2.6965	938.5002	545.3116	950.9204	544.8188	
5592399905	SMP	1	2.6307	2.6947	939.7246	546.7254	951.1759	544.9693	
5592416597	SMP	1	2.6256	2.6923	940.9451	549.8438	950.5411	546.2536	
5592433289	SMP	1	2.6263	2.6895	942.7547	554.9345	949.9308	548.2011	
5592449981	SMP	1	2.6196	2.6803	943.4877	556.9708	950.0399	549.8932	
5592466674	SMP	1	2.6123	2.6806	941.5632	559.0070	948.0472	550.2981	
5592483366	SMP	1	2.6044	2.6828	925.8691	556.6971	938.0015	550.4824	
5592500058	SMP	1	2.5999	2.6819	911.8904	557.4300	930.6172	550.1860	
5592516750	SMP	1	2.5985	2.6782	911.3392	553.7962	926.2959	549.2288	
5592533443	SMP	1	2.5980	2.6759	913.6465	554.5495	919.7949	547.2831	
5592550135	SMP	1	2.5984	2.6755	907.4103	556.9348	915.0377	547.4303	
5592566827	SMP	1	2.6028	2.6756	900.8889	557.2170	911.3636	546.2411	
5592583519	SMP	1	2.6062	2.6748	894.9405	554.6025	907.4082	547.2070	
5592600212	SMP	1	2.6047	2.6811	894.8489	553.5574	901.8304	545.9636	
5592616906	SMP	1	2.6058	2.6791	891.9248	551.5876	900.2145	545.2807	
5592633601	SMP	1	2.6140	2.6777	890.5092	550.3793	897.9445	543.6056	
5592650296	SMP	1	2.6093	2.6744	889.7710	548.0377	896.0727	542.0421	
5592666990	SMP	1	2.6103	2.6832	890.7489	545.6687	895.8521	540.3178	
5592683685	SMP	1	2.6116	2.6901	890.5134	543.0602	895.4162	539.1721	
5592700380	SMP	1	2.6185	2.6909	889.5049	542.6068	894.9788	539.1669	
5592717074	SMP	1	2.6271	2.6929	886.7804	542.3123	894.7009	538.6625	
5592733769	SMP	1	2.6259	2.6937	884.6295	542.1102	894.1555	538.0553	
5592750464	SMP	1	2.6186	2.7005	882.8663	542.0653	893.5224	536.1609	
5592767158	SMP	1	2.6238	2.7013	882.2818	541.0748	892.8456	534.6404	
5592783853	SMP	1	2.6263	2.7075	881.2549	539.7321	893.5622	532.6213	
5592800554	SMP	1	2.6205	2.7139	881.5916	536.6401	893.3280	530.6629	
5592817255	SMP	1	2.6152	2.7064	882.0401	534.5324	893.6216	528.8284	
5592833956	SMP	1	2.6119	2.7111	882.7346	537.4266	893.3793	528.0092	
5592850657	SMP	1	2.6041	2.7184	881.5287	540.2696	892.5975	528.5181	
5592867358	SMP	1	2.5958	2.7233	882.2070	543.4518	893.0088	528.3495	
5592884060	SMP	1	2.5890	2.7259	883.3895	544.8267	892.9573	528.6046	
5592900761	SMP	1	2.5815	2.7282	884.5688	546.6696	893.3117	528.8816	
5592917462	SMP	1	2.5806	2.7306	885.2366	548.0045	893.0757	528.7601	
5592934163	SMP	1	2.5741	2.7211	885.0090	545.6456	892.5908	529.7022	
5592950864	SMP	1	2.5732	2.7156	884.7764	545.0504	892.4527	529.5847	
5592967565	SMP	1	2.5734	2.7106	885.6538	542.3127	892.1868	529.3207	
5592984266	SMP	1	2.5753	2.7057	885.7543	541.2758	892.5697	529.0679	
5593000967	SMP	1	2.5768	2.7036	885.3687	542.0418	892.4872	529.1728	
5593017668	SMP	1	2.5827	2.7033	882.3330	540.2055	891.5656	528.8683	
5593034370	SMP	1	2.5807	2.6985	882.3701	536.3978	891.9797	527.6581	
5593051071	SMP	1	2.5776	2.6969	882.4028	533.9820	891.6116	527.0679	
5593067772	SMP	1	2.5730	2.6919	882.0597	530.6617	891.4972	525.9741	
5593084473	SMP	1	2.5687	2.6863	882.4874	527.8359	891.0769	524.7966	
5593101174	SMP	1	2.5691	2.6820	882.9825	526.5523	891.6302	524.6812	
5593117875	SMP	1	2.5657	2.6754	883.9868	527.3610	892.3146	524.8323	
5593134576	SMP	1	2.5607	2.6719	884.6875	530.4202	892.3762	525.8285	
5593151277	SMP	1	2.5576	2.6683	885.2351	533.6748	892.2651	527.8932	
5593167978	SMP	1	2.5555	2.6696	885.3343	537.6905	892.0227	529.2518	
5593184679	SMP	1	2.5491	2.6590	886.3090	539.0885	891.7203	530.1053	
5593201381	SMP	1	2.5423	2.6621	887.3793	540.9608	892.3346	530.4782	
5593218082	SMP	1	2.5428	2.6554	887.6474	541.8877	893.1699	531.9576	
5593234783	SMP	1	2.5430	2.6515	887.9947	541.1329	894.2233	531.9546	
5593251484	SMP	1	2.5396	2.6454	889.0002	539.6722	895.1289	532.3634	
5593268185	SMP	1	2.5384	2.6422	888.9565	539.9509	895.5975	533.2274	
5593284886	SMP	1	2.5380	2.6390	888.1744	538.8357	895.6530	532.6402	
5593301587	SMP	1	2.5347	2.6360	887.6322	539.7903	896.3639	532.1532	
5593318288	SMP	1	2.5306	2.6309	887.5854	537.5255	897.6011	531.4810	
5593334989	SMP	1	2.5254	2.6243	887.2606	533.5233	898.5562	530.0598	
5593351691	SMP	1	2.5266	2.6230	888.0755	529.3251	899.2103	528.4234	
5593368392	SMP	1	2.5265	2.6218	886.4438	529.8240	898.4992	527.9894	
5593385093	SMP	1	2.5227	2.6170	884.1951	529.1153	898.7532	527.8887	
5593401794	SMP	1	2.5222	2.6115	882.4688	529.6529	897.9273	527.6167	
5593418495	SMP	1	2.5253	2.6110	881.2271	531.3108	896.9109	528.6343	
5593435196	SMP	1	2.5230	2.6110	878.5854	532.7774	897.1690	529.1106	
5593451890	SMP	1	2.5237	2.6077	876.9341	535.3329	896.3344	529.5863	
5593468584	SMP	1	2.5238	2.6059	877.0698	536.2329	896.5935	530.5358	
5593475403	MSG	1	# Message: Start of block_1 3
5593485279	SMP	1	2.5219	2.6063	876.7332	535.5457	896.6975	530.6257	
5593501973	SMP	1	2.5232	2.6078	877.0087	534.8036	896.8752	530.6738	
5593518667	SMP	1	2.5253	2.6079	878.0218	534.0987	896.8823	529.9464	
5593535361	SMP	1	2.5269	2.6004	877.8246	533.9210	896.9053	530.4786	
5593552055	SMP	1	2.5246	2.5987	878.9315	532.6123	897.7715	530.0660	
5593568750	SMP	1	2.5234	2.5970	880.6881	531.4911	897.9299	529.7284	
5593585444	SMP	1	2.5182	2.5973	882.4853	531.2149	899.0642	529.5749	
5593602138	SMP	1	2.5096	2.5975	883.7512	530.5407	899.6546	528.5515	
5593618832	SMP	1	2.5091	2.5959	885.4564	529.2045	899.9860	527.6568	
5593635526	SMP	1	2.5071	2.5933	887.3577	527.2519	901.0842	527.2605	
5593652220	SMP	1	2.5076	2.5903	888.3003	526.2138	901.2677	527.2999	
5593668913	SMP	1	2.5069	2.5926	888.4334	527.0127	901.5904	527.3574	
5593685606	SMP	1	2.5063	2.5873	888.8833	529.9033	901.2652	527.4375	
5593702300	SMP	1	2.5068	2.5797	889.4571	534.0942	901.2542	528.8078	
5593718993	SMP	1	2.5062	2.5773	889.6185	537.8826	901.4667	529.2082	
5593735686	SMP	1	2.5062	2.5822	889.0009	541.4568	901.4064	529.2970	
5593752379	SMP	1	2.5062	2.5790	897.2153	542.0298	910.3216	530.1998	
5593769073	SMP	1	2.5085	2.5762	911.4841	547.5216	930.2365	531.0175	
5593785766	SMP	1	2.5097	2.5778	921.8139	545.5088	941.6829	533.2337	
5593802459	SMP	1	2.5122	2.5798	928.1192	547.6651	949.7478	535.5454	
5593819152	SMP	1	2.5124	2.5819	940.0934	548.4795	955.7861	537.3239	
5593835846	SMP	1	2.5129	2.5844	945.4575	549.8550	961.2265	538.7208	
5593852539	SMP	1	2.5104	2.5806	948.5763	550.3111	965.3174	539.7703	
5593869232	SMP	1	2.5162	2.5822	950.9774	549.7769	967.4800	540.8121	
5593885926	SMP	1	2.5225	2.5862	954.6548	548.4961	969.2107	541.4095	
5593902619	SMP	1	2.5220	2.5890	955.7289	548.0593	971.2314	542.0746	
5593919312	SMP	1	2.5212	2.5955	957.9887	547.1509	972.9896	543.1061	
5593936005	SMP	1	2.5217	2.5942	959.7529	546.0382	974.3619	543.5747	
5593952699	SMP	1	2.5231	2.5924	959.6874	544.5430	974.1398	544.1231	
5593969392	SMP	1	2.5233	2.5906	960.3966	545.8662	974.1047	544.3448	
5593986085	SMP	1	2.5267	2.5891	959.2515	546.3461	974.1847	544.5981	
5594002779	SMP	1	2.5238	2.5794	958.0584	547.1029	973.9057	544.1169	
5594019472	SMP	1	2.5262	2.5748	956.5558	548.7260	973.9777	543.3922	
5594036165	SMP	1	2.5220	2.5727	956.4568	550.3460	973.9912	543.1021	
5594052858	SMP	1	2.5206	2.5729	956.2752	551.5470	973.6259	542.2242	
5594069552	SMP	1	2.5228	2.5689	956.1199	553.3522	974.2922	541.6871	
5594086245	SMP	1	2.5253	2.5714	955.9425	553.8809	974.8279	543.8333	
5594102938	SMP	1	2.5275	2.5755	955.6327	553.1947	975.2565	545.3338	
5594119632	SMP	1	2.5287	2.5797	955.5926	553.6475	975.7503	547.3866	
5594136325	SMP	1	2.5318	2.5827	956.0972	552.8177	976.4745	548.1979	
5594153018	SMP	1	2.5345	2.5857	956.3576	550.1664	976.9877	548.6546	
5594169711	SMP	1	2.5364	2.5879	957.8740	549.1863	977.2002	548.9401	
5594186405	SMP	1	2.5390	2.5893	958.7775	547.2900	978.5917	550.7265	
5594203098	SMP	1	2.5369	2.5854	963.3986	544.2631	981.8214	550.3635	
5594219791	SMP	1	2.5403	2.5814	967.3614	543.3145	984.2751	549.9390	
5594236484	SMP	1	2.5395	2.5736	970.1841	540.8351	987.5933	549.1073	
5594253178	SMP	1	2.5402	2.5665	973.9639	539.2673	990.5235	547.7471	
5594269871	SMP	1	2.5385	2.5609	976.9144	538.1213	991.7239	545.6344	
5594286563	SMP	1	2.5359	2.5557	979.6004	538.1737	993.6323	543.5222	
5594303254	SMP	1	2.5392	2.5517	981.6488	538.2017	995.7065	541.4068	
5594319946	SMP	1	2.5355	2.5469	984.3068	537.7139	997.2637	539.4692	
5594336637	SMP	1	2.5376	2.5421	984.4998	540.4846	998.2142	537.4916	
5594353329	SMP	1	2.5354	2.5418	985.6873	539.8011	999.5229	536.3614	
5594370021	SMP	1	2.5306	2.5407	986.5309	540.2954	1000.1793	534.0819	
5594386712	SMP	1	2.5277	2.5431	985.2576	541.4635	999.4302	532.8756	
5594403404	SMP	1	2.5285	2.5458	983.7757	541.5604	999.0968	531.5531	
5594420095	SMP	1	2.5277	2.5468	982.0747	541.9045	998.5954	530.8884	
5594436787	SMP	1	2.5285	2.5535	980.6535	540.4124	997.3660	530.7704	
5594453479	SMP	1	2.5266	2.5534	978.9528	538.5126	996.3677	530.8761	
5594470170	SMP	1	2.5279	2.5516	977.9574	536.3858	995.6709	531.0294	
5594486862	SMP	1	2.5330	2.5513	976.5967	534.9441	994.8608	531.9147	
5594503548	SMP	1	2.5311	2.5498	975.3513	534.0347	994.4177	532.0610	
5594520235	SMP	1	2.5301	2.5524	974.9201	532.3165	994.5950	532.4265	
5594536922	SMP	1	2.5284	2.5495	974.5958	531.9137	995.5444	531.8439	
5594553609	SMP	1	2.5329	2.5466	974.5157	531.9821	995.6714	531.9281	
5594570296	SMP	1	2.5358	2.5413	974.6274	531.7966	995.4249	532.2686	
5594586982	SMP	1	2.5401	2.5381	975.5895	531.9319	994.8660	532.2198	
5594603669	SMP	1	2.5366	2.5346	976.8862	531.2904	994.7537	532.8050	
5594620356	SMP	1	2.5403	2.5328	977.8352	532.4976	994.6585	533.6106	
5594637043	SMP	1	2.5440	2.5294	979.3591	534.4266	995.3910	532.9125	
5594653729	SMP	1	2.5453	2.5342	980.1887	534.7442	996.1420	532.1324	
5594659124	MSG	1	# Message: Start of block_1 4
5594670416	SMP	1	2.5469	2.5366	982.0236	534.0048	997.2516	530.7799	
5594687103	SMP	1	2.5501	2.5405	983.0303	532.8565	998.0083	529.5967	
5594703790	SMP	1	2.5512	2.5464	983.5391	531.8402	997.6976	528.6278	
5594720476	SMP	1	2.5506	2.5484	983.9633	531.7258	996.5022	527.8678	
5594737163	SMP	1	2.5474	2.5524	983.9874	530.4638	996.5497	527.9467	
5594753850	SMP	1	2.5443	2.5548	984.3079	529.6314	996.7913	527.5938	
5594770537	SMP	1	2.5411	2.5576	984.2582	528.5997	997.0864	527.5120	
5594787223	SMP	1	2.5408	2.5574	983.5043	527.6574	997.0459	527.3850	
5594803910	SMP	1	2.5391	2.5559	983.2631	526.2370	996.9159	526.5083	
5594820597	SMP	1	2.5382	2.5587	982.8790	525.0752	997.2856	526.3364	
5594837284	SMP	1	2.5376	2.5567	982.9461	525.2701	998.1973	525.9651	
5594853970	SMP	1	2.5383	2.5545	982.7291	525.9389	997.9475	524.9682	
5594870657	SMP	1	2.5384	2.5530	982.8382	526.9561	998.4403	524.5011	
5594887344	SMP	1	2.5354	2.5659	850.7781	526.0206	892.3516	520.0864	
5594904031	SMP	1	2.5303	2.5637	758.2554	511.9619	773.5253	503.3888	
5594920718	SMP	1	2.5247	2.5690	747.9966	492.2294	758.0884	481.5810	
5594937404	SMP	1	2.5183	2.5694	745.4066	479.2906	756.4514	469.8470	
5594954091	SMP	1	2.5177	2.5628	744.6743	475.0172	757.8008	477.4623	
5594970778	SMP	1	2.5139	2.5608	744.5135	471.2420	758.2712	478.4131	
5594987465	SMP	1	2.5102	2.5577	745.1671	470.5347	759.3577	472.5754	
5595004151	SMP	1	2.5148	2.5579	744.0470	463.8759	760.2424	470.9293	
5595020838	SMP	1	2.5202	2.5587	744.7344	462.4326	759.3553	467.5287	
5595037525	SMP	1	2.5233	2.5592	744.4171	461.7528	758.0061	465.1692	
5595054212	SMP	1	2.5220	2.5593	745.2085	458.4960	757.6438	463.4908	
5595070898	SMP	1	2.5214	2.5593	744.4459	455.9746	757.1721	461.8018	
5595087585	SMP	1	2.5242	2.5494	751.6277	453.9866	772.3841	459.8259	
5595104272	SMP	1	2.5212	2.5462	768.9417	452.2578	781.7638	457.5071	
5595120966	SMP	1	2.5191	2.5447	775.3310	449.5998	790.6696	457.4349	
5595137660	SMP	1	2.5186	2.5443	782.6584	446.6697	790.5904	452.9371	
5595154354	SMP	1	2.5185	2.5456	789.8830	443.6761	792.7526	449.1622	
5595171048	SMP	1	2.5180	2.5485	795.0433	440.8085	798.8185	446.7776	
5595187742	SMP	1	2.5211	2.5515	796.7856	439.1957	803.5777	444.4085	
5595204436	SMP	1	2.5213	2.5532	799.8520	436.7121	807.7763	439.9170	
5595221130	SMP	1	2.5210	2.5541	800.6800	435.0101	809.1062	437.7253	
5595237824	SMP	1	2.5204	2.5545	803.2371	433.0390	810.5628	435.1591	
5595254518	SMP	1	2.5195	2.5576	805.0279	431.9120	811.9451	431.6873	
5595271212	SMP	1	2.5192	2.5555	805.8760	431.5619	810.7685	430.1158	
5595287906	SMP	1	2.5220	2.5496	805.4304	432.6804	809.5212	429.7491	
5595304600	SMP	1	2.5217	2.5510	805.3480	434.2245	808.2720	429.3561	
5595321294	SMP	1	2.5241	2.5549	805.1269	436.0856	808.1268	429.6177	
5595337988	SMP	1	2.5200	2.5565	804.2626	437.8201	808.2675	429.5022	
5595354680	SMP	1	2.5197	2.5550	803.5570	439.8806	808.0713	429.3227	
5595371372	SMP	1	2.5185	2.5519	803.1750	441.6248	807.3150	428.7574	
5595388064	SMP	1	2.5175	2.5556	802.4598	443.1494	806.1140	428.2229	
5595404756	SMP	1	2.5145	2.5581	802.2914	443.5178	804.9619	427.5206	
5595421448	SMP	1	2.5117	2.5614	801.6610	444.0169	803.6148	426.6436	
5595438140	SMP	1	2.5098	2.5667	800.4076	444.2471	803.5537	426.4293	
5595454832	SMP	1	2.5081	2.5653	799.2869	443.8213	802.1005	425.6488	
5595471524	SMP	1	2.5067	2.5661	797.8264	442.5804	802.0891	424.3158	
5595488216	SMP	1	2.5060	2.5675	796.8070	441.3606	801.7870	422.6856	
5595504908	SMP	1	2.5065	2.5709	796.0896	440.0631	801.1275	422.1655	
5595521600	SMP	1	2.5077	2.5758	795.6168	439.5604	800.6624	421.6535	
5595538293	SMP	1	2.5104	2.5734	795.2667	438.7746	801.1760	420.5960	
5595554985	SMP	1	2.5152	2.5722	795.2392	438.2212	801.2651	421.8294	
5595571677	SMP	1	2.5179	2.5731	795.3348	437.8492	801.7760	422.9222	
5595588369	SMP	1	2.5260	2.5757	795.2897	438.2561	802.2525	423.9862	
5595605061	SMP	1	2.5302	2.5785	794.9697	438.0609	803.0320	424.9417	
5595621753	SMP	1	2.5371	2.5829	795.0137	438.2539	802.5257	425.9736	
5595638445	SMP	1	2.5352	2.5855	794.8742	438.4931	802.9691	426.9682	
5595655137	SMP	1	2.5393	2.5817	794.5763	440.3352	803.2433	428.9205	
5595671829	SMP	1	2.5436	2.5792	794.8374	441.7067	802.9237	429.4610	
5595688521	SMP	1	2.5439	2.5775	794.9418	442.0388	802.7360	430.2924	
5595705213	SMP	1	2.5427	2.5848	794.4180	443.0257	803.0832	431.3401	
5595721905	SMP	1	2.5375	2.5823	810.6102	497.3726	827.0700	540.4045	
5595738597	SMP	1	2.5345	2.5891	837.5278	579.0346	853.9509	577.1931	
5595755290	SMP	1	2.5282	2.5881	843.6503	587.8243	869.1965	581.4778	
5595771982	SMP	1	2.5231	2.5854	851.6180	594.3048	880.0445	583.2085	
5595788674	SMP	1	2.5173	2.5806	855.0167	598.2578	888.5123	584.8434	
5595805366	SMP	1	2.5179	2.5759	863.0075	602.7694	889.5424	586.2993	
5595822058	SMP	1	2.5172	2.5726	865.8375	603.9397	890.7781	587.5547	
5595838750	SMP	1	2.5197	2.5753	867.8481	604.5791	893.1152	588.8679	
5595855442	SMP	1	2.5185	2.5720	869.6118	604.5778	893.6667	592.0900	
5595872134	SMP	1	2.5166	2.5685	871.3226	604.4357	895.1901	594.0025	
5595888826	SMP	1	2.5123	2.5615	873.2733	602.5298	896.7143	596.0007	
5595905518	SMP	1	2.5084	2.5560	875.2451	603.7969	898.7188	597.9159	
5595922210	SMP	1	2.5070	2.5551	875.5476	603.8872	899.3077	600.3274	
5595938902	SMP	1	2.5100	2.5600	875.9768	604.3962	900.0593	602.0452	
5595955594	SMP	1	2.5061	2.5624	876.7307	603.9677	899.6936	602.1561	
5595972286	SMP	1	2.5085	2.5648	877.6340	603.9611	899.5793	603.8613	
5595988977	SMP	1	2.5137	2.5693	878.0723	604.5440	899.1000	604.8478	
5596005669	SMP	1	2.5177	2.5726	878.6389	605.7475	899.3705	605.1378	
5596022361	SMP	1	2.5215	2.5749	879.5442	607.8630	899.2228	605.4721	
5596039052	SMP	1	2.5222	2.5785	879.7590	609.9857	898.6563	603.8658	
5596055744	SMP	1	2.5210	2.5809	880.5935	611.6264	898.1410	603.2670	
5596072436	SMP	1	2.5209	2.5806	880.8914	614.0504	897.2780	602.0754	
5596089127	SMP	1	2.5216	2.5863	880.0870	616.1067	897.0478	601.3721	
5596105819	SMP	1	2.5226	2.5879	879.9448	618.1445	896.9708	599.8168	
5596122511	SMP	1	2.5212	2.5951	880.0751	618.6131	895.8401	599.0740	
5596139202	SMP	1	2.5229	2.5903	880.2881	619.6640	896.1582	599.5104	
5596155894	SMP	1	2.5272	2.5934	880.9478	619.6869	896.5437	598.7692	
5596172586	SMP	1	2.5325	2.6017	881.1612	618.9894	895.8598	599.3023	
5596189277	SMP	1	2.5336	2.6015	881.1143	618.7341	894.9046	600.5883	
5596205969	SMP	1	2.5404	2.5950	881.0181	617.6420	894.9499	601.6077	
5596222662	SMP	1	2.5390	2.5914	880.7889	616.4440	894.8494	603.2959	
5596239354	SMP	1	2.5429	2.5959	880.3335	615.0926	894.6247	604.5443	
5596256046	SMP	1	2.5445	2.5965	879.5628	613.8039	895.2822	605.4481	
5596272738	SMP	1	2.5457	2.5934	879.3963	612.4118	895.5402	606.3444	
