Time	Type	Trial	L Mapped Diameter [mm]	R Mapped Diameter [mm]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
7747996184	SMP	1	4.6350	4.7605	924.4610	603.1827	921.9702	659.7475	
7748012879	SMP	1	4.6259	4.7581	923.8960	604.4583	921.6859	660.6360	
7748029573	SMP	1	4.6157	4.7593	923.3627	605.8871	921.7310	661.7140	
7748046268	SMP	1	4.6106	4.7541	922.9786	607.7948	921.0907	662.2435	
7748062963	SMP	1	4.6122	4.7507	922.4159	608.5989	919.9553	662.9455	
7748079657	SMP	1	4.6161	4.7526	924.2885	608.9971	919.6321	663.2692	
7748096352	SMP	1	4.6189	4.7553	924.5462	609.8485	919.3160	662.8808	
7748113047	SMP	1	4.6204	4.7502	924.2135	610.0480	918.8055	662.6969	
7748129741	SMP	1	4.6237	4.7548	923.8206	609.7276	918.1819	663.2804	
7748146436	SMP	1	4.6229	4.7584	923.3834	608.7540	918.2224	663.6226	
7748163131	SMP	1	4.6188	4.7604	923.5798	608.8445	918.4988	663.2991	
7748179825	SMP	1	4.6189	4.7640	924.3541	608.7431	918.3748	662.9508	
7748196520	SMP	1	4.6145	4.7703	924.3577	608.3921	918.8007	662.4978	
7748213215	SMP	1	4.6142	4.7743	924.0953	608.8338	918.5841	662.0254	
7748229910	SMP	1	4.6145	4.7834	923.7234	608.9341	918.7463	662.0900	
7748246605	SMP	1	4.6189	4.7839	924.3480	609.3444	920.3576	661.7483	
7748263300	SMP	1	4.6224	4.7910	922.9539	610.0093	920.9685	661.4862	
7748279995	SMP	1	4.6191	4.7935	922.4227	609.8993	922.2987	661.4024	
7748296690	SMP	1	4.6210	4.8010	920.8787	611.5106	922.1441	661.2060	
7748313385	SMP	1	4.6194	4.8093	920.3697	611.4223	923.1087	660.1282	
7748330079	SMP	1	4.6147	4.8185	919.5675	612.0850	923.0950	659.3617	
7736343341	MSG	1	# Message: Start of trial 1
7736344547	SMP	1	4.7469	4.8503	919.3109	569.0897	916.6551	621.4666	
7736361238	SMP	1	4.7504	4.8525	919.2050	567.9083	917.5049	621.4320	
7736377929	SMP	1	4.7514	4.8560	919.5212	567.5795	919.0230	621.8108	
7736394620	SMP	1	4.7540	4.8578	919.5486	567.1914	919.6900	621.9430	
7736411311	SMP	1	4.7553	4.8606	920.0792	566.8825	919.4371	621.8547	
7736428002	SMP	1	4.7567	4.8623	920.0746	566.7402	919.9930	621.1095	
7736444693	SMP	1	4.7627	4.8679	920.2879	567.9299	921.0593	621.1156	
7736461384	SMP	1	4.7645	4.8711	920.2359	568.1002	921.3534	620.8530	
7736478075	SMP	1	4.7665	4.8716	919.5776	568.0887	921.6869	619.9361	
7736494766	SMP	1	4.7688	4.8722	918.4309	569.0230	922.6105	619.1211	
7736511457	SMP	1	4.7710	4.8731	916.9427	569.0685	923.4009	618.6067	
7736528148	SMP	1	4.7740	4.8711	914.3858	568.6813	923.7296	617.5225	
7736544839	SMP	1	4.7686	4.8699	914.5324	568.8523	923.8774	617.2893	
7736561530	SMP	1	4.7712	4.8667	913.6651	568.6472	923.4255	617.1729	
7736578221	SMP	1	4.7733	4.8665	913.2334	568.6506	923.6919	617.6185	
7736594912	SMP	1	4.7752	4.8665	912.6533	569.0930	924.5040	618.0984	
7736611603	SMP	1	4.7792	4.8644	912.4473	569.0665	925.1067	619.6350	
7736628294	SMP	1	4.7847	4.8623	912.2553	567.8817	925.0651	620.5843	
7736644985	SMP	1	4.7869	4.8637	912.3846	567.0535	925.8929	621.8527	
7736661676	SMP	1	4.7880	4.8636	913.1058	565.7799	926.4071	623.0713	
7736678367	SMP	1	4.7890	4.8636	914.0207	564.0450	926.6246	624.0151	
7736695058	SMP	1	4.7887	4.8620	915.3788	563.3345	927.2183	624.8337	
7736711749	SMP	1	4.7867	4.8642	917.9957	563.2001	927.1560	625.0163	
7736728440	SMP	1	4.7837	4.8646	918.8673	562.7262	927.4588	624.9690	
7736745131	SMP	1	4.7755	4.8618	920.0196	563.0822	926.1397	624.9687	
7736761822	SMP	1	4.7715	4.8573	920.7007	563.1678	924.6189	624.2666	
7736778513	SMP	1	4.7618	4.8557	921.7874	563.5733	923.6507	623.4685	
7736795204	SMP	1	4.7494	4.8480	921.5252	564.0722	921.2544	622.9328	
7736811895	SMP	1	4.7350	4.8417	922.3080	565.5393	921.2774	621.7678	
7736828586	SMP	1	4.7232	4.8280	922.4567	566.3267	920.9409	620.9597	
7736845277	SMP	1	4.7064	4.8137	922.6908	568.2564	920.3750	621.0067	
7736861968	SMP	1	4.6923	4.8025	922.6201	570.0056	920.7019	621.4545	
7736878659	SMP	1	4.6769	4.7914	924.6125	572.8720	918.1445	622.2872	
7736895350	SMP	1	4.6623	4.7796	925.9996	575.6125	916.0413	625.3821	
7736912041	SMP	1	4.6474	4.7753	926.3500	579.5883	915.3309	627.8220	
7736928732	SMP	1	4.6354	4.7603	927.6911	582.9808	915.6792	629.5051	
7736945423	SMP	1	4.6277	4.7471	927.2367	586.6026	915.6460	631.2342	
7736962114	SMP	1	4.6154	4.7404	927.2758	590.3085	914.7829	633.1666	
7736978805	SMP	1	4.6075	4.7279	928.1663	593.3451	914.8832	634.5752	
7736995496	SMP	1	4.6014	4.7124	927.5098	595.3443	913.9163	635.3658	
7737012188	SMP	1	4.5920	4.7023	928.9641	598.2355	913.9108	637.1110	
7737028880	SMP	1	4.5866	4.6881	929.4426	600.5541	913.7901	638.1985	
7737045572	SMP	1	4.5774	4.6782	930.6419	603.3028	913.3926	639.7217	
7737062264	SMP	1	4.5653	4.6686	930.0490	605.7923	914.6671	640.5553	
7737078956	SMP	1	4.5551	4.6617	929.5579	605.9027	916.5916	641.0913	
7737095648	SMP	1	4.5513	4.6573	929.8521	606.7947	918.4113	642.5152	
7737112340	SMP	1	4.5441	4.6453	929.7784	607.5462	919.8679	642.1099	
7737129032	SMP	1	4.5393	4.6314	930.6535	607.4333	921.2787	641.9895	
7737145722	SMP	1	4.5328	4.6256	931.3013	607.2205	922.3697	642.6928	
7737162412	SMP	1	4.5229	4.6188	931.9959	607.3021	924.3671	642.0350	
7737179101	SMP	1	4.5131	4.6132	932.9340	606.4771	925.7438	643.3600	
7737195791	SMP	1	4.5068	4.6099	933.1660	607.0159	926.4249	643.4267	
7737212481	SMP	1	4.5039	4.6107	933.7119	606.3042	926.4872	644.9013	
7737229171	SMP	1	4.4933	4.6028	933.5269	607.1221	927.7933	644.9924	
7737245861	SMP	1	4.4846	4.6005	934.4655	604.8798	927.7338	646.1462	
7737262551	SMP	1	4.4839	4.5922	934.8747	604.1736	927.9221	646.0581	
7737279241	SMP	1	4.4725	4.5894	934.0769	605.0979	927.8500	646.0250	
7737295931	SMP	1	4.4610	4.5842	933.5575	604.8367	927.6952	647.1518	
7737312621	SMP	1	4.4544	4.5814	933.2219	604.7573	927.6095	648.6707	
7737329311	SMP	1	4.4518	4.5806	933.4503	603.7718	928.9094	649.9854	
7737346001	SMP	1	4.4467	4.5811	933.7788	602.7488	929.1934	652.4581	
7737362690	SMP	1	4.4499	4.5812	934.3154	603.2394	929.6788	653.3451	
7737379380	SMP	1	4.4503	4.5800	934.4557	602.0863	930.1151	654.9966	
7737396070	SMP	1	4.4485	4.5797	933.2998	601.3692	931.0108	655.2643	
7737412760	SMP	1	4.4502	4.5747	932.7831	599.1926	930.7835	656.0597	
7737429450	SMP	1	4.4553	4.5676	932.1588	598.6442	931.7426	656.3080	
7737446140	SMP	1	4.4636	4.5622	931.0252	597.5222	931.4259	656.4316	
7737462830	SMP	1	4.4719	4.5592	931.0901	593.3382	931.8994	656.5993	
7737479520	SMP	1	4.4815	4.5578	931.3707	593.3547	931.0741	657.0550	
7737496210	SMP	1	4.4851	4.5599	931.1029	591.6109	930.9535	657.0667	
7737512900	SMP	1	4.4903	4.5614	930.1604	590.1704	930.0470	656.9812	
7737529590	SMP	1	4.4960	4.5596	929.5380	589.7568	929.1986	656.2524	
7737546280	SMP	1	4.4943	4.5625	928.1939	587.1594	928.9824	656.7304	
7737562969	SMP	1	4.4942	4.5591	927.3349	585.6617	928.9946	656.6996	
7737579659	SMP	1	4.4981	4.5600	927.4305	585.4311	927.9027	656.7601	
7737596349	SMP	1	4.5049	4.5605	927.0273	585.1004	927.7994	656.9559	
7737613039	SMP	1	4.5054	4.5619	927.6648	583.6579	927.5906	657.5964	
7737629729	SMP	1	4.5141	4.5618	928.5972	583.6492	927.5560	657.4352	
7737646419	SMP	1	4.5144	4.5658	928.8380	582.9313	926.6559	658.4110	
7737663109	SMP	1	4.5190	4.5684	929.2473	581.7348	927.5865	658.7046	
7737679799	SMP	1	4.5238	4.5735	929.4533	581.4551	927.3389	659.0420	
7737696489	SMP	1	4.5304	4.5738	930.5879	579.6236	925.9278	659.6622	
7737713179	SMP	1	4.5376	4.5762	930.8985	577.8220	925.8413	660.3878	
7737729869	SMP	1	4.5423	4.5766	931.9703	576.9561	926.4956	660.7403	
7737746558	SMP	1	4.5439	4.5812	931.5985	576.7624	927.0371	660.5401	
7737763248	SMP	1	4.5441	4.5805	931.7287	576.7513	928.9272	660.1429	
7737779938	SMP	1	4.5412	4.5826	931.6380	576.5279	929.4876	659.2152	
7737796628	SMP	1	4.5365	4.5827	930.9785	576.9961	930.4969	657.8985	
7737813318	SMP	1	4.5307	4.5890	930.0430	576.1606	930.6501	657.6563	
7737830008	SMP	1	4.5314	4.5896	929.4586	576.3079	931.7855	656.9015	
7737846700	SMP	1	4.5305	4.5913	928.8420	576.2345	930.9447	656.1693	
7737863392	SMP	1	4.5350	4.5963	928.0627	576.1183	929.6887	655.1846	
7737880085	SMP	1	4.5371	4.6024	927.9702	576.5725	930.1427	654.6942	
7737896777	SMP	1	4.5357	4.6011	926.9073	576.1883	930.0490	653.6573	
7737913469	SMP	1	4.5365	4.6050	926.5502	576.3684	929.4563	653.2996	
7737930161	SMP	1	4.5380	4.6074	927.1343	576.2410	928.8270	653.5731	
7737946853	SMP	1	4.5427	4.6095	926.6052	576.1740	926.7011	654.0730	
7737963546	SMP	1	4.5465	4.6111	926.0565	576.7228	925.9832	655.1508	
7737980238	SMP	1	4.5473	4.6079	925.8209	576.4237	925.7356	656.2112	
7737996932	SMP	1	4.5423	4.6085	925.7792	576.9145	926.4623	657.5534	
7738013626	SMP	1	4.5395	4.6104	926.7650	577.7296	927.1808	657.9251	
7738030320	SMP	1	4.5313	4.6145	926.9990	577.8884	927.8841	658.7816	
7738047014	SMP	1	4.5271	4.6179	926.6914	578.4941	928.9688	659.4941	
7738063708	SMP	1	4.5244	4.6201	926.0779	580.0648	930.1473	659.4938	
7738080403	SMP	1	4.5202	4.6217	926.0110	581.7243	931.5578	660.4328	
7738097097	SMP	1	4.5187	4.6204	925.6362	583.6078	931.6822	660.8428	
7738113791	SMP	1	4.5193	4.6229	925.3914	585.5105	931.7337	660.5556	
7738130485	SMP	1	4.5168	4.6275	926.0207	586.5234	932.5580	660.8066	
7738147179	SMP	1	4.5135	4.6262	926.8794	586.9568	932.3629	660.9156	
7738163873	SMP	1	4.5102	4.6257	927.3500	587.8873	931.6111	661.4293	
7738180567	SMP	1	4.5088	4.6257	927.5433	589.8110	931.4224	661.6800	
7738197261	SMP	1	4.5091	4.6294	927.5531	591.9197	930.3002	661.3370	
7738213956	SMP	1	4.5035	4.6272	927.2625	592.7773	929.4654	661.4580	
7738230650	SMP	1	4.5028	4.6246	927.9708	594.6370	929.0422	662.2970	
7738247344	SMP	1	4.5000	4.6282	928.4069	594.9491	928.8086	662.1663	
7738264038	SMP	1	4.4979	4.6306	928.2737	597.1845	927.3100	662.9499	
7738280732	SMP	1	4.4969	4.6304	929.1222	598.2517	926.2924	662.1677	
7738297426	SMP	1	4.4952	4.6279	930.2122	598.8468	924.8816	661.4183	
7738314120	SMP	1	4.4923	4.6283	930.4890	600.8603	924.8958	660.9595	
7738330815	SMP	1	4.4937	4.6271	930.2599	601.7334	923.9981	660.0096	
7738347509	SMP	1	4.4921	4.6240	929.9359	603.0530	924.4810	659.0457	
7738364203	SMP	1	4.4861	4.6237	929.7149	603.7347	924.6364	658.3167	
7738380897	SMP	1	4.4827	4.6238	929.1254	603.3490	925.1464	657.8981	
7738397591	SMP	1	4.4744	4.6283	929.4671	604.7532	925.2433	655.9801	
7738414285	SMP	1	4.4695	4.6316	929.6625	605.4219	924.8818	653.5295	
7738430979	SMP	1	4.4644	4.6374	930.1065	607.0997	924.7697	651.3882	
7738447673	SMP	1	4.4602	4.6432	930.1835	607.2258	926.0634	649.5350	
7738464368	SMP	1	4.4568	4.6505	929.3974	606.9315	926.9124	648.6266	
7738481062	SMP	1	4.4544	4.6544	928.9953	607.2275	928.3769	647.9362	
7738497756	SMP	1	4.4538	4.6579	929.1619	607.3808	928.5783	647.3742	
7738514450	SMP	1	4.4539	4.6625	929.6266	608.3717	927.9910	646.9569	
7738531144	SMP	1	4.4531	4.6702	930.0277	608.7416	927.0798	646.4721	
7738547838	SMP	1	4.4531	4.6723	929.7643	608.7963	925.9359	645.5447	
7738564532	SMP	1	4.4533	4.6758	929.5868	609.2964	925.1746	643.9550	
7738581226	SMP	1	4.4558	4.6769	928.6731	608.1604	924.9023	642.6877	
7738597921	SMP	1	4.4563	4.6765	927.5934	607.1918	924.2126	642.0099	
7738614615	SMP	1	4.4553	4.6825	927.1102	606.5897	923.3866	640.9532	
7738631309	SMP	1	4.4588	4.6909	926.9679	605.4608	921.6774	640.4139	
7738648003	SMP	1	4.4613	4.6943	926.8725	604.1142	921.3963	639.5555	
7738664697	SMP	1	4.4636	4.6963	926.2185	603.8962	920.7835	637.9103	
7738681390	SMP	1	4.4654	4.7007	925.6615	602.8566	919.7792	635.5662	
7738698083	SMP	1	4.4628	4.7097	924.9105	602.9874	920.5850	633.2009	
7738714776	SMP	1	4.4615	4.7167	924.7311	603.8336	919.8827	631.2495	
7738731468	SMP	1	4.4607	4.7204	924.8947	604.0987	919.9665	629.7445	
7738748161	SMP	1	4.4638	4.7223	924.3153	604.3446	919.7581	628.6892	
7738764854	SMP	1	4.4683	4.7256	924.2413	605.6539	919.6032	627.7416	
7738781547	SMP	1	4.4695	4.7264	924.7069	607.6529	920.4953	626.6011	
7738798240	SMP	1	4.4721	4.7277	924.5468	607.7771	921.1057	626.7052	
7738814932	SMP	1	4.4790	4.7270	925.1005	607.9269	921.1757	626.3337	
7738831625	SMP	1	4.4789	4.7251	925.0719	609.0860	921.1890	626.7824	
7738848317	SMP	1	4.4852	4.7287	924.5904	609.8244	921.2831	627.1140	
7738865009	SMP	1	4.4876	4.7305	924.2362	610.1115	921.0549	627.5675	
7738881701	SMP	1	4.4858	4.7324	924.8323	609.1615	921.4178	629.5102	
7738898394	SMP	1	4.4916	4.7334	925.2544	607.9225	922.4727	630.5466	
7738915086	SMP	1	4.4947	4.7339	925.7010	606.7686	922.3860	631.6663	
7738931778	SMP	1	4.4939	4.7323	926.1877	606.4348	922.0479	633.0710	
7738948470	SMP	1	4.4982	4.7364	927.1165	605.2763	922.1254	634.1710	
7738965162	SMP	1	4.5011	4.7343	927.2110	604.5077	922.3710	635.2357	
7738981854	SMP	1	4.5016	4.7395	926.5972	605.1375	923.1572	636.0640	
7738998546	SMP	1	4.5070	4.7365	925.3094	605.5881	923.8068	636.5477	
7739015238	SMP	1	4.5085	4.7343	925.2712	606.4060	923.8291	635.9120	
7739031930	SMP	1	4.5133	4.7318	925.3909	606.9517	923.2609	636.7541	
7739048622	SMP	1	4.5192	4.7341	924.6189	607.4793	924.3216	637.2067	
7739065315	SMP	1	4.5195	4.7360	923.9119	608.3926	924.5648	636.7845	
7739082007	SMP	1	4.5225	4.7383	922.6709	609.9420	924.7064	636.5053	
7739098699	SMP	1	4.5276	4.7392	922.6530	611.5013	925.1918	636.5114	
7739115391	SMP	1	4.5314	4.7425	922.9765	611.7999	926.0746	636.1197	
7739132083	SMP	1	4.5310	4.7426	923.1382	611.9527	926.7801	636.5943	
7739148775	SMP	1	4.5346	4.7485	924.2364	610.9023	926.6922	637.8529	
7739165467	SMP	1	4.5412	4.7519	925.6779	610.3013	926.2358	638.0858	
7739182159	SMP	1	4.5430	4.7599	926.9839	609.4163	926.4038	638.6577	
7739198851	SMP	1	4.5526	4.7607	927.2151	608.5955	927.2386	639.5043	
7739215543	SMP	1	4.5610	4.7614	928.7106	607.9332	927.5889	639.0090	
7739232235	SMP	1	4.5728	4.7661	929.6016	608.4880	927.6055	639.0568	
7739248928	SMP	1	4.5793	4.7736	929.6484	608.8382	927.8237	638.3876	
7739265620	SMP	1	4.5834	4.7763	931.2334	609.1266	927.7775	638.4133	
7739282312	SMP	1	4.5875	4.7790	931.4746	609.7077	927.4686	637.8874	
7739299004	SMP	1	4.5867	4.7853	931.6456	610.9377	926.7458	637.5689	
7739315696	SMP	1	4.5881	4.7923	931.8714	612.5107	925.0840	636.9800	
7739332388	SMP	1	4.5900	4.8026	931.4369	614.4420	924.3383	636.4362	
7739349080	SMP	1	4.5902	4.8079	930.9072	616.2062	923.6781	635.2836	
7739365772	SMP	1	4.5913	4.8153	930.8690	618.1584	923.3391	635.3538	
7739382464	SMP	1	4.5986	4.8238	931.5920	619.7489	922.1531	634.6585	
7739399156	SMP	1	4.6003	4.8312	931.3118	620.8564	922.0062	634.0112	
7739415849	SMP	1	4.6070	4.8392	931.4660	620.8341	921.2446	633.6828	
7739432541	SMP	1	4.6117	4.8456	932.3174	620.3729	919.8258	633.3555	
7739449233	SMP	1	4.6186	4.8504	931.5682	619.9304	918.6691	633.1545	
7739465925	SMP	1	4.6274	4.8507	930.7516	618.6209	917.8605	633.2921	
7739482617	SMP	1	4.6360	4.8533	929.6294	617.9000	917.7373	633.4434	
7739499309	SMP	1	4.6395	4.8601	928.6707	616.8393	918.1312	634.1543	
7739516005	SMP	1	4.6431	4.8721	927.2513	615.7035	916.8134	633.1960	
7739532700	SMP	1	4.6513	4.8815	926.6011	614.5925	916.8099	632.8254	
7739549396	SMP	1	4.6601	4.8918	926.8803	614.2844	916.6936	632.0078	
7739566092	SMP	1	4.6642	4.9029	925.7785	614.0009	916.5552	631.8745	
7739582787	SMP	1	4.6686	4.9111	924.4604	613.3691	916.3650	631.7965	
7739599483	SMP	1	4.6674	4.9246	925.2571	613.3880	916.5140	630.9271	
7739616179	SMP	1	4.6695	4.9321	924.1416	612.7558	916.6500	630.3779	
7739632874	SMP	1	4.6722	4.9426	924.8042	611.8944	916.7450	628.8227	
7739649570	SMP	1	4.6748	4.9501	925.0886	611.8443	916.8755	627.0520	
7739666265	SMP	1	4.6753	4.9495	925.9164	612.1341	916.5017	625.3899	
7739682961	SMP	1	4.6765	4.9481	925.1173	610.7717	916.3992	623.6139	
7739699662	SMP	1	4.6862	4.9454	923.9658	609.4288	917.1171	623.6483	
7739716364	SMP	1	4.6943	4.9438	924.1860	607.7244	916.8313	623.8864	
7739733065	SMP	1	4.7030	4.9491	922.4307	605.6123	916.6621	624.3820	
7739749766	SMP	1	4.7133	4.9520	921.8288	603.3740	916.3231	624.9271	
7739766467	SMP	1	4.7165	4.9499	921.4250	602.1822	915.4687	624.8247	
7739783169	SMP	1	4.7237	4.9505	920.5415	599.9346	915.3783	625.0769	
7739799870	SMP	1	4.7294	4.9480	919.3953	598.8231	915.2180	624.9514	
7739816571	SMP	1	4.7365	4.9481	918.1288	598.0088	914.4586	625.6485	
7739833272	SMP	1	4.7439	4.9510	917.9534	596.6720	913.4739	626.4600	
7739849974	SMP	1	4.7514	4.9533	917.4519	594.8557	913.2990	626.5038	
7739866675	SMP	1	4.7568	4.9532	918.1739	594.8666	913.2925	628.0207	
7739883376	SMP	1	4.7630	4.9571	919.3099	594.7035	912.7066	627.8957	
7739900077	SMP	1	4.7682	4.9629	919.2821	594.9677	912.3057	627.3938	
7739916779	SMP	1	4.7717	4.9661	919.5989	594.9583	911.7583	626.5114	
7739933480	SMP	1	4.7723	4.9673	919.5799	595.5886	910.9365	625.4055	
7739950181	SMP	1	4.7737	4.9727	919.8752	595.8282	910.3648	625.7517	
7739966882	SMP	1	4.7741	4.9737	919.4861	596.2012	909.6679	625.8401	
7739983584	SMP	1	4.7842	4.9749	919.8554	595.3993	909.1572	627.3624	
7740000285	SMP	1	4.7946	4.9748	919.4160	594.9630	909.5367	628.1007	
7740016986	SMP	1	4.8021	4.9737	918.7290	594.4161	909.9423	628.2629	
7740033687	SMP	1	4.8079	4.9775	918.1547	593.1368	910.1592	628.8774	
7740050389	SMP	1	4.8159	4.9818	917.5737	591.1249	909.5423	628.0349	
7740067090	SMP	1	4.8241	4.9861	916.7420	590.4293	909.3406	627.9094	
7740083791	SMP	1	4.8293	4.9876	916.0672	589.4338	909.1971	628.8920	
7740100492	SMP	1	4.8313	4.9852	915.4940	590.1297	908.9684	629.4348	
7740117194	SMP	1	4.8317	4.9865	915.7869	589.1876	909.3288	630.3670	
7740133895	SMP	1	4.8341	4.9876	916.1611	588.4148	909.7383	630.4383	
7740150596	SMP	1	4.8373	4.9921	917.0567	588.7009	910.0105	630.8224	
7740167297	SMP	1	4.8371	4.9919	917.8804	590.0517	910.4707	630.7145	
7740183999	SMP	1	4.8381	4.9927	919.3182	590.8224	910.5804	630.2350	
7740200700	SMP	1	4.8385	4.9930	919.4435	591.8277	910.8500	630.6656	
7740217401	SMP	1	4.8376	4.9962	919.7881	593.7822	911.3276	631.0638	
7740234103	SMP	1	4.8367	4.9962	920.3843	594.8325	911.1871	632.0321	
7740250804	SMP	1	4.8400	5.0020	921.3506	595.8764	910.8901	632.4965	
7740267505	SMP	1	4.8433	5.0039	921.9982	596.4978	910.9404	632.5829	
7740284206	SMP	1	4.8491	5.0032	922.0917	595.9420	911.3227	633.2690	
7740300908	SMP	1	4.8569	5.0030	921.9816	596.2851	911.4204	634.0308	
7740317609	SMP	1	4.8553	5.0076	922.2514	595.8873	910.8474	634.8064	
7740334310	SMP	1	4.8544	5.0157	921.9130	595.7086	911.3401	634.6966	
7740351004	SMP	1	4.8531	5.0146	921.5181	595.3345	911.0660	634.9920	
7740367697	SMP	1	4.8527	5.0196	921.4092	596.0965	910.3346	634.9954	
7740384391	SMP	1	4.8492	5.0189	922.9999	596.4967	910.3926	634.6142	
7740401084	SMP	1	4.8484	5.0194	923.3627	597.1405	909.4004	633.8948	
7740417778	SMP	1	4.8488	5.0203	923.7117	598.9801	909.6143	633.7932	
7740434471	SMP	1	4.8519	5.0200	923.7104	600.0657	909.6190	633.8094	
7740451165	SMP	1	4.8481	5.0230	923.0743	601.7709	909.8241	634.7556	
7740467858	SMP	1	4.8464	5.0235	923.6659	603.7341	909.5725	634.9055	
7740484552	SMP	1	4.8455	5.0255	924.3850	605.4040	909.1995	634.3832	
7740501245	SMP	1	4.8454	5.0258	925.1415	607.5965	909.8625	634.4906	
7740517939	SMP	1	4.8451	5.0204	925.9657	608.6692	908.7952	634.3559	
7740534632	SMP	1	4.8444	5.0224	924.2204	608.5856	907.4358	634.2193	
7740551324	SMP	1	4.8467	5.0196	923.3145	606.6768	906.8264	634.7684	
7740568015	SMP	1	4.8494	5.0194	921.0878	606.1445	906.4249	635.0511	
7740584707	SMP	1	4.8502	5.0153	919.6421	604.4849	906.3060	635.2951	
7740601398	SMP	1	4.8522	5.0141	919.1569	601.7601	905.7229	635.8069	
7740618090	SMP	1	4.8561	5.0130	918.4631	599.3145	905.8956	635.7569	
7740634781	SMP	1	4.8603	5.0155	917.6484	598.0155	904.4763	634.5193	
7740651473	SMP	1	4.8632	5.0190	917.1185	595.2886	903.4829	633.7510	
7740668164	SMP	1	4.8658	5.0239	916.8115	592.5641	903.2499	632.8886	
7740684856	SMP	1	4.8637	5.0262	916.1398	590.4927	902.9000	632.0026	
7740701547	SMP	1	4.8647	5.0270	914.9497	590.0554	903.5966	632.5048	
7740718239	SMP	1	4.8651	5.0285	916.5663	590.2636	904.5225	632.3985	
7740734930	SMP	1	4.8639	5.0308	916.3665	591.3841	905.2078	632.6743	
7740751622	SMP	1	4.8618	5.0288	918.0701	591.7503	905.1377	632.9064	
7740768313	SMP	1	4.8610	5.0278	919.4790	593.9831	905.1186	633.6729	
7740785005	SMP	1	4.8596	5.0210	920.6292	595.3018	905.7893	633.6546	
7740801696	SMP	1	4.8580	5.0187	921.1778	597.0486	905.2651	633.4647	
7740818388	SMP	1	4.8607	5.0163	921.8019	596.7802	905.8463	633.6256	
7740835079	SMP	1	4.8605	5.0110	921.3925	597.6912	907.1121	634.1500	
7740851771	SMP	1	4.8587	5.0102	921.0818	599.5988	906.9248	635.2120	
7740868462	SMP	1	4.8590	5.0081	922.0241	600.2278	906.5692	636.0986	
7740885154	SMP	1	4.8603	5.0072	923.1392	600.1750	905.8852	636.3755	
7740901845	SMP	1	4.8635	5.0100	922.4463	599.3860	905.7330	636.4579	
7740918536	SMP	1	4.8652	5.0134	923.8440	598.2887	905.8531	635.5678	
7740935228	SMP	1	4.8729	5.0161	923.4326	597.7510	905.8212	634.8133	
7740951919	SMP	1	4.8797	5.0208	923.5142	596.0671	905.3200	634.1128	
7740968611	SMP	1	4.8784	5.0212	924.4848	594.9389	905.7579	633.7851	
7740985302	SMP	1	4.8793	5.0208	925.5762	594.0220	906.4278	633.2921	
7741001994	SMP	1	4.8769	5.0186	927.3710	593.9787	906.9006	632.8482	
7741018685	SMP	1	4.8814	5.0142	928.9078	593.7699	906.8266	632.7390	
7741035377	SMP	1	4.8776	5.0128	930.3580	593.3353	907.2889	631.9125	
7741052068	SMP	1	4.8794	5.0131	929.8698	593.1701	908.1113	631.6993	
7741068760	SMP	1	4.8800	5.0122	930.5972	592.8742	909.0351	631.3367	
7741085451	SMP	1	4.8861	5.0054	930.9318	592.8613	909.8535	631.9351	
7741102143	SMP	1	4.8922	5.0035	929.8593	593.9342	910.4910	633.1183	
7741118834	SMP	1	4.8902	4.9990	929.0393	594.0437	910.7209	633.9174	
7741135526	SMP	1	4.8871	4.9948	927.7724	594.6652	911.7544	634.8909	
7741152217	SMP	1	4.8827	4.9929	925.3191	595.5431	911.0329	636.7679	
7741168909	SMP	1	4.8848	4.9952	924.8170	595.8875	911.1817	638.4557	
7741185602	SMP	1	4.8871	5.0025	924.3151	595.9737	910.9713	639.2683	
7741202295	SMP	1	4.8802	5.0073	924.4788	595.2283	910.8530	639.1050	
7741218988	SMP	1	4.8676	5.0113	923.9104	595.3575	910.8713	639.7043	
7741235681	SMP	1	4.8605	5.0168	923.5690	596.2756	909.9938	639.0672	
7741252374	SMP	1	4.8604	5.0248	922.6155	596.7952	909.4680	638.4220	
7741269067	SMP	1	4.8533	5.0294	923.6633	597.6052	909.5646	637.2946	
7741285760	SMP	1	4.8473	5.0324	924.4869	597.8598	908.8380	635.9084	
7741302454	SMP	1	4.8464	5.0320	924.7144	599.0781	908.1857	635.7955	
7741319147	SMP	1	4.8373	5.0311	924.1288	600.5706	907.3393	636.1254	
7741335840	SMP	1	4.8292	5.0311	924.0871	601.5498	907.3543	635.0607	
7741352533	SMP	1	4.8241	5.0310	923.9757	602.5303	908.0024	634.8517	
7741369226	SMP	1	4.8181	5.0283	924.0498	603.9769	907.7837	635.2306	
7741385919	SMP	1	4.8140	5.0225	923.4187	605.6748	908.0059	635.7521	
7741402609	SMP	1	4.8125	5.0200	922.5396	606.1539	907.8917	636.3483	
7741419299	SMP	1	4.8167	5.0160	922.8334	606.7664	908.3105	637.4830	
7741435990	SMP	1	4.8120	5.0104	922.4764	608.1267	907.7612	639.2879	
7741452680	SMP	1	4.8061	5.0117	921.5368	609.0581	906.8708	640.1598	
7741469370	SMP	1	4.8034	5.0109	921.6875	610.5694	906.6357	640.3013	
7741486060	SMP	1	4.7966	5.0073	921.7790	610.6749	906.9144	640.4793	
