Time	Type	Trial	L Mapped Diameter [mm]	R Mapped Diameter [mm]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
9223879909	SMP	1	3.1447	3.2513	980.8977	465.1681	1023.5770	449.5553	
9223896596	SMP	1	3.1398	3.2514	981.7287	467.8594	1022.7893	449.8517	
9223913284	SMP	1	3.1388	3.2526	982.2317	470.9360	1020.8009	451.0346	
9223929971	SMP	1	3.1326	3.2586	983.3195	472.4984	1019.0307	450.8819	
9223946659	SMP	1	3.1281	3.2575	983.3503	474.8558	1017.5984	452.0821	
9223963346	SMP	1	3.1194	3.2535	984.7190	475.8521	1016.5756	452.6423	
9223980033	SMP	1	3.1064	3.2543	987.3597	475.2125	1016.6984	452.8291	
9223996721	SMP	1	3.0971	3.2548	990.8097	476.9805	1017.0904	452.3953	
9224013408	SMP	1	3.0940	3.2552	994.7934	476.2450	1016.9862	451.2008	
9224030096	SMP	1	3.0944	3.2566	998.3101	475.9159	1018.1529	450.7113	
9224046783	SMP	1	3.0919	3.2592	1001.8625	477.1347	1018.8258	449.2660	
9224063471	SMP	1	3.0846	3.2585	1004.1637	475.5331	1020.2852	447.2343	
9224080158	SMP	1	3.0827	3.2552	1004.9152	473.6608	1022.0513	445.8765	
9224096846	SMP	1	3.0823	3.2529	1004.3249	473.2963	1021.4514	444.2994	
9224113533	SMP	1	3.0820	3.2534	1007.3969	472.6967	1021.7985	443.8095	
9224130220	SMP	1	3.0829	3.2565	1010.4782	471.6689	1022.3188	442.5458	
9224146908	SMP	1	3.0783	3.2548	1012.0303	470.8625	1023.5643	442.1847	
9224163595	SMP	1	3.0697	3.2531	1012.8095	470.9405	1023.0629	442.4752	
9224180283	SMP	1	3.0685	3.2539	1012.9960	470.6038	1022.1451	443.0863	
9224196970	SMP	1	3.0668	3.2557	1012.6700	470.7672	1021.2945	442.8825	
9224213661	SMP	1	3.0695	3.2556	1011.5354	470.5405	1018.5050	443.6634	
9224230352	SMP	1	3.0770	3.2582	1009.4525	470.4225	1018.4401	443.6722	
9224231960	MSG	1	# Message: Start of block_2 29
9224247044	SMP	1	3.0879	3.2593	1006.7798	468.5020	1018.2876	443.8549	
9224263735	SMP	1	3.0884	3.2608	1008.5330	468.8156	1017.2058	444.2519	
9224280426	SMP	1	3.0931	3.2572	1011.3629	467.7709	1019.3853	445.6046	
9224297117	SMP	1	3.0914	3.2533	1011.7627	467.3071	1020.7598	446.4727	
9224313808	SMP	1	3.0954	3.2523	1012.3428	466.5167	1022.3875	447.7787	
9224330499	SMP	1	3.0908	3.2526	1010.5857	465.1360	1020.2765	447.6423	
9224347190	SMP	1	3.0921	3.2544	1009.9948	464.2770	1020.1091	445.9047	
9224363881	SMP	1	3.0903	3.2564	1009.4151	463.3993	1021.3256	444.3334	
9224380573	SMP	1	3.0906	3.2571	1008.6543	461.4295	1021.9516	442.8038	
9224397264	SMP	1	3.0897	3.2561	1009.6767	459.8809	1022.9672	441.6664	
9224413955	SMP	1	3.0900	3.2552	1010.9775	458.5916	1023.2198	442.2274	
9224430646	SMP	1	3.0823	3.2534	1012.4016	459.9590	1021.6286	442.5622	
9224447337	SMP	1	3.0843	3.2502	1012.1235	459.4002	1021.6005	443.6400	
9224464033	SMP	1	3.0871	3.2535	1011.9235	459.1242	1020.5589	443.5403	
9224480730	SMP	1	3.0901	3.2563	1010.8076	460.3188	1020.0245	442.5649	
9224497426	SMP	1	3.0959	3.2581	1011.7147	463.6731	1025.7831	445.3621	
9224514122	SMP	1	3.0993	3.2659	1016.1366	465.9102	1030.2332	447.2529	
9224530818	SMP	1	3.1047	3.2695	1020.3417	465.7020	1034.4128	447.8071	
9224547515	SMP	1	3.1112	3.2681	1024.3251	464.5279	1040.7262	450.3795	
9224564211	SMP	1	3.1133	3.2691	1027.9001	465.0212	1040.0705	452.7746	
9224580907	SMP	1	3.1191	3.2733	1031.6639	464.9446	1042.9181	453.6975	
9224597603	SMP	1	3.1232	3.2768	1033.5360	462.5543	1043.9833	452.8382	
9224614299	SMP	1	3.1271	3.2834	1036.4199	457.7156	1046.8431	453.5576	
9224630996	SMP	1	3.1344	3.2897	1038.7290	453.8480	1050.6168	453.0009	
9224647692	SMP	1	3.1392	3.2935	1042.6180	450.8114	1052.6716	451.5710	
9224664388	SMP	1	3.1502	3.3002	1043.9767	447.7325	1054.6330	452.3313	
9224681084	SMP	1	3.1602	3.3047	1044.4717	442.2141	1053.4925	451.2676	
9224697781	SMP	1	3.1730	3.3127	1043.8096	437.7447	1052.6824	449.4222	
9224714477	SMP	1	3.1833	3.3204	1041.3540	435.0495	1052.1900	448.6377	
9224731173	SMP	1	3.1908	3.3268	1039.2197	432.0462	1051.3348	446.9477	
9224747869	SMP	1	3.1967	3.3262	1038.6330	430.4803	1052.9439	446.3074	
9224764566	SMP	1	3.2007	3.3245	1035.3593	427.1456	1054.9681	447.3519	
9224781262	SMP	1	3.2016	3.3269	1032.3923	425.2566	1057.6947	449.0445	
9224797958	SMP	1	3.2040	3.3271	1032.3929	424.2369	1060.4692	451.6038	
9224814654	SMP	1	3.2062	3.3240	1034.5943	422.9880	1061.3781	453.9149	
9224831351	SMP	1	3.2128	3.3170	1034.0471	420.4287	1061.9101	458.4762	
9224848047	SMP	1	3.2195	3.3140	1035.6804	418.6137	1064.4202	459.7909	
9224864743	SMP	1	3.2270	3.3165	1037.6923	418.6338	1067.4150	462.4881	
9224881439	SMP	1	3.2293	3.3115	1039.5164	418.1061	1068.9162	466.0810	
9224898136	SMP	1	3.2346	3.3121	1040.5442	417.0803	1071.2364	465.9637	
9224914832	SMP	1	3.2362	3.3135	1041.4609	416.4857	1071.0843	468.8859	
9224931528	SMP	1	3.2454	3.3130	1040.7460	414.6332	1070.3729	471.6492	
9224948224	SMP	1	3.2499	3.3062	1041.7153	414.0760	1069.3395	473.8054	
9224964920	SMP	1	3.2597	3.3078	1043.7870	413.2550	1068.7685	474.7686	
9224981617	SMP	1	3.2688	3.3083	1044.4475	412.3729	1068.7677	475.9337	
9224998313	SMP	1	3.2713	3.3002	1045.3709	412.3785	1069.2869	477.0158	
9225015009	SMP	1	3.2763	3.2953	1047.6069	413.8384	1070.7104	477.0124	
9225031705	SMP	1	3.2783	3.2933	1048.2019	414.2032	1070.4082	478.6991	
9225048402	SMP	1	3.2810	3.2932	1048.2394	411.8514	1069.7488	479.5525	
9225065097	SMP	1	3.2822	3.2907	1048.7304	410.5558	1070.2419	479.7763	
9225081792	SMP	1	3.2800	3.2911	1048.9096	409.9052	1069.3980	481.2387	
9225098487	SMP	1	3.2797	3.2882	1048.4322	409.4709	1070.8250	482.6129	
9225115183	SMP	1	3.2778	3.2830	1048.5786	409.7534	1071.1251	483.2234	
9225131878	SMP	1	3.2795	3.2830	1048.8999	409.9710	1071.9829	484.1423	
9225148573	SMP	1	3.2794	3.2831	1047.5267	409.3179	1072.3044	485.7265	
9225165268	SMP	1	3.2842	3.2805	1045.7261	410.6695	1071.4475	487.1441	
9225181964	SMP	1	3.2890	3.2787	1043.6642	411.1878	1070.2322	488.4655	
9225198659	SMP	1	3.2913	3.2714	1041.3663	411.6792	1069.7493	490.7888	
9225215354	SMP	1	3.2931	3.2631	1039.0361	411.8550	1069.1242	491.4793	
9225232050	SMP	1	3.2956	3.2627	1037.4901	412.7970	1067.8748	492.5843	
9225248745	SMP	1	3.2993	3.2643	1036.4287	412.8528	1066.3759	495.0916	
9225265440	SMP	1	3.3002	3.2571	1035.9970	413.7502	1066.4199	497.1484	
9225282135	SMP	1	3.3022	3.2583	1035.8285	413.8539	1066.7535	497.8799	
9225298829	SMP	1	3.3066	3.2527	1035.7336	414.3144	1066.4413	499.5388	
9225315523	SMP	1	3.3065	3.2542	1036.1361	415.5622	1066.0024	500.5923	
9225332217	SMP	1	3.3097	3.2446	1036.8062	416.8820	1066.1158	501.0487	
9225348911	SMP	1	3.3101	3.2474	1037.1399	416.5480	1066.2589	502.5631	
9225365605	SMP	1	3.3052	3.2446	1038.0714	416.9466	1066.5531	503.9981	
9225367806	MSG	1	# Message: Start of block_2 30
9225382299	SMP	1	3.2977	3.2457	1039.2930	417.6855	1067.1518	504.8642	
9225398993	SMP	1	3.2983	3.2435	1039.5287	418.2054	1067.7061	506.1057	
9225415687	SMP	1	3.2993	3.2396	1040.2261	419.6834	1068.3521	506.9438	
9225432381	SMP	1	3.2926	3.2358	1040.4373	421.7101	1070.0958	507.5431	
9225449075	SMP	1	3.2870	3.2368	1041.3073	422.6369	1071.1896	507.7143	
9225465769	SMP	1	3.2808	3.2369	1042.0240	423.1363	1071.6945	508.4799	
9225482463	SMP	1	3.2828	3.2382	1041.9817	423.1556	1072.9775	508.4068	
9225499157	SMP	1	3.2881	3.2303	1041.3278	422.6438	1073.6204	508.2105	
9225515851	SMP	1	3.2955	3.2220	1041.6342	423.0500	1073.9968	508.0511	
9225532545	SMP	1	3.2997	3.2281	1042.4373	422.8870	1074.0923	507.6889	
9225549239	SMP	1	3.3002	3.2302	1043.5782	422.4638	1074.8766	506.8746	
9225565933	SMP	1	3.3046	3.2309	1043.9425	421.0096	1074.9831	506.2724	
9225582627	SMP	1	3.3038	3.2317	1044.8920	420.6663	1074.6175	506.2744	
9225599321	SMP	1	3.3019	3.2298	1045.6662	421.2064	1074.9066	504.8506	
9225616015	SMP	1	3.3084	3.2280	1046.7484	420.7256	1076.0573	503.4441	
9225632709	SMP	1	3.3102	3.2292	1047.1182	421.5114	1075.9838	502.8533	
9225649403	SMP	1	3.3033	3.2279	1046.0172	422.1332	1075.3968	501.8409	
9225666097	SMP	1	3.2905	3.2251	1045.5408	423.5607	1076.2557	501.1408	
9225682791	SMP	1	3.2869	3.2271	1044.4119	424.3811	1076.2481	500.6339	
9225699485	SMP	1	3.2843	3.2253	1044.4079	424.5304	1076.5556	500.6735	
9225716179	SMP	1	3.2846	3.2249	1043.1161	424.9892	1076.9607	499.5359	
9225732873	SMP	1	3.2732	3.2228	1041.8735	427.4229	1078.4415	498.9205	
9225749567	SMP	1	3.2668	3.2280	1042.0006	428.2747	1078.0650	497.6152	
9225766261	SMP	1	3.2690	3.2297	1041.3631	428.9701	1079.7658	495.6624	
9225782955	SMP	1	3.2662	3.2347	1041.3639	428.9366	1079.9904	494.9579	
9225799649	SMP	1	3.2676	3.2342	1040.4180	429.4995	1079.7223	494.5206	
9225816343	SMP	1	3.2634	3.2287	1040.5771	428.6478	1079.5096	493.2529	
9225833037	SMP	1	3.2617	3.2337	1041.1546	429.2457	1080.6009	493.2056	
9225849731	SMP	1	3.2658	3.2355	1042.9538	429.3927	1081.2856	493.6820	
9225866425	SMP	1	3.2679	3.2376	1044.7400	430.5013	1082.8649	493.3988	
9225883119	SMP	1	3.2625	3.2394	1044.9479	430.3579	1082.3146	490.9937	
9225899813	SMP	1	3.2610	3.2416	1044.6424	431.3616	1077.6633	485.9589	
9225916512	SMP	1	3.2642	3.2372	1045.6742	430.5245	1072.9121	482.3545	
9225933210	SMP	1	3.2673	3.2357	1045.5376	429.3721	1072.8751	481.1444	
9225949908	SMP	1	3.2669	3.2429	1046.6196	429.3354	1068.9676	476.0492	
9225966606	SMP	1	3.2630	3.2521	1047.0080	427.5284	1066.3188	471.7642	
9225983304	SMP	1	3.2619	3.2578	1047.4746	426.0544	1065.1548	467.8457	
9226000003	SMP	1	3.2719	3.2649	1046.8058	424.6012	1060.6807	464.1568	
9226016701	SMP	1	3.2769	3.2773	1045.7649	423.0916	1058.2056	457.0903	
9226033399	SMP	1	3.2728	3.2827	1044.4611	421.6111	1054.2589	452.6254	
9226050097	SMP	1	3.2730	3.2894	1043.7326	419.5851	1052.3421	446.7151	
9226066795	SMP	1	3.2641	3.2917	1043.4068	419.8189	1049.5842	443.1741	
9226083494	SMP	1	3.2599	3.2991	1044.0329	420.0344	1048.7285	439.0430	
9226100192	SMP	1	3.2563	3.3087	1042.7539	420.1176	1047.4281	436.4772	
9226116890	SMP	1	3.2518	3.3145	1042.1518	419.7722	1045.0043	432.5745	
9226133586	SMP	1	3.2469	3.3219	1040.7487	419.2609	1043.5025	428.1650	
9226150281	SMP	1	3.2453	3.3294	1039.5931	420.4304	1041.6244	427.0819	
9226166977	SMP	1	3.2423	3.3360	1039.5128	422.4082	1040.8294	422.0177	
9226183673	SMP	1	3.2416	3.3385	1039.2768	424.8132	1040.1684	419.2844	
9226200369	SMP	1	3.2369	3.3312	1035.6437	424.9001	1035.5004	415.8108	
9226217064	SMP	1	3.2347	3.3254	1034.3211	423.8554	1032.5389	410.8895	
9226233760	SMP	1	3.2329	3.3317	1031.6917	424.0227	1030.4410	408.2158	
9226250456	SMP	1	3.2261	3.3334	1029.5836	423.3378	1028.3227	404.8651	
9226267151	SMP	1	3.2229	3.3352	1027.0225	422.0486	1025.9593	401.9572	
9226283847	SMP	1	3.2218	3.3376	1024.8115	421.0794	1025.0674	400.1423	
9226300543	SMP	1	3.2151	3.3364	1024.1471	421.9503	1023.6321	396.9121	
9226317238	SMP	1	3.2092	3.3362	1022.6867	422.8189	1022.8737	396.4126	
9226333934	SMP	1	3.2070	3.3357	1020.4702	423.5058	1021.6463	394.6866	
9226350630	SMP	1	3.2045	3.3359	1018.7282	422.7257	1020.1972	393.8033	
9226367325	SMP	1	3.1989	3.3322	1016.9519	421.6705	1019.9656	392.8462	
9226384021	SMP	1	3.1900	3.3334	1017.5014	421.4789	1020.1524	393.3924	
9226400717	SMP	1	3.1826	3.3313	1017.4615	422.0552	1020.2438	394.6526	
9226417412	SMP	1	3.1847	3.3311	1016.8584	422.3088	1020.3216	395.9802	
9226434108	SMP	1	3.1906	3.3308	1016.7472	421.6542	1019.5885	396.3746	
9226450804	SMP	1	3.1931	3.3317	1017.9328	420.6631	1019.6271	396.7540	
9226467499	SMP	1	3.1921	3.3393	1018.3386	421.7848	1019.7442	396.2240	
9226484195	SMP	1	3.1952	3.3439	1017.5489	421.4945	1018.0140	395.6196	
9226500891	SMP	1	3.1927	3.3427	1016.9966	421.8795	1018.4217	395.6436	
9226517587	SMP	1	3.1868	3.3456	1017.4558	421.1327	1019.1111	394.3527	
9226534282	SMP	1	3.1805	3.3517	1017.3247	421.1556	1018.8643	393.5697	
9226550978	SMP	1	3.1837	3.3543	1016.3965	421.4435	1019.6727	392.3885	
9226567674	SMP	1	3.1850	3.3531	1015.1834	421.8870	1020.0062	390.3911	
9226584369	SMP	1	3.1898	3.3526	1012.4870	422.7398	1020.3593	389.2985	
9226601065	SMP	1	3.1931	3.3578	1011.1397	423.0724	1021.0625	387.3682	
9226617761	SMP	1	3.1981	3.3619	1008.1619	423.3894	1022.0884	385.5064	
9226633716	MSG	1	# Message: Start of block_2 31
9226634456	SMP	1	3.1996	3.3623	1005.0379	424.4076	1021.8829	384.7540	
9226651152	SMP	1	3.2072	3.3612	1002.2319	423.5072	1022.5512	383.2844	
9226667848	SMP	1	3.2131	3.3569	1000.5004	422.2819	1024.3014	383.5702	
9226684543	SMP	1	3.2156	3.3577	999.9821	420.6057	1023.7146	382.4862	
9226701239	SMP	1	3.2149	3.3572	999.3181	419.7756	1023.8152	382.4728	
9226717935	SMP	1	3.2149	3.3554	999.3683	418.6856	1023.3532	382.7383	
9226734630	SMP	1	3.2143	3.3518	999.0248	417.4515	1022.0888	383.0774	
9226751326	SMP	1	3.2143	3.3534	1000.1699	415.2644	1022.2843	384.3916	
9226768019	SMP	1	3.2081	3.3486	1003.0250	413.3872	1022.4852	386.0543	
9226784713	SMP	1	3.2061	3.3497	1004.9852	414.4971	1022.2820	386.9038	
9226801406	SMP	1	3.2047	3.3542	1003.9137	414.5993	1021.5206	387.2932	
9226818099	SMP	1	3.2004	3.3550	1003.6133	414.4744	1022.4582	387.1706	
9226834792	SMP	1	3.2021	3.3529	1003.9251	413.9713	1023.4566	387.0923	
9226851486	SMP	1	3.1988	3.3573	1006.3017	414.9450	1023.2044	386.7347	
9226868179	SMP	1	3.2003	3.3592	1008.1705	415.8812	1025.0965	386.8184	
9226884872	SMP	1	3.1985	3.3607	1010.9841	418.2512	1025.0428	387.8132	
9226901565	SMP	1	3.1930	3.3585	1012.4349	418.7499	1025.1342	389.6579	
9226918259	SMP	1	3.1932	3.3578	1012.5641	419.5538	1023.9769	391.1449	
9226934952	SMP	1	3.1918	3.3530	1011.3985	422.4477	1023.9018	393.3990	
9226951645	SMP	1	3.1913	3.3496	1011.7284	423.3477	1024.6496	392.2954	
9226968336	SMP	1	3.1921	3.3509	1012.6464	421.5991	1025.1780	394.2886	
9226985026	SMP	1	3.1834	3.3557	1012.2912	421.8063	1024.5020	395.5530	
9227001717	SMP	1	3.1790	3.3581	1011.7540	422.0954	1022.8737	397.8741	
9227018408	SMP	1	3.1795	3.3586	1012.5049	422.2395	1021.0677	399.1215	
9227035098	SMP	1	3.1750	3.3582	1023.6633	423.4672	1033.1552	402.4761	
9227051789	SMP	1	3.1755	3.3564	1032.3099	423.9303	1047.8956	405.7033	
9227068479	SMP	1	3.1794	3.3500	1036.6389	423.7060	1061.6996	407.4999	
9227085170	SMP	1	3.1838	3.3506	1046.3043	422.2236	1075.2056	410.4083	
9227101861	SMP	1	3.1889	3.3449	1048.9050	421.5376	1075.5005	412.5711	
9227118551	SMP	1	3.1951	3.3380	1052.4926	420.0915	1078.3780	414.9633	
9227135242	SMP	1	3.1969	3.3374	1057.9065	418.5132	1084.3576	417.5342	
9227151932	SMP	1	3.1979	3.3330	1061.2075	417.7767	1085.4239	418.6224	
9227168623	SMP	1	3.1984	3.3304	1065.2144	414.7692	1078.4240	420.5864	
9227185314	SMP	1	3.2046	3.3277	1067.0483	411.7169	1081.2445	422.2282	
9227202004	SMP	1	3.2126	3.3263	1070.0361	406.2028	1082.0564	423.8612	
9227218695	SMP	1	3.2152	3.3240	1070.7243	402.1418	1080.5614	424.7666	
9227235385	SMP	1	3.2171	3.3225	1071.1959	398.1752	1078.9321	424.5095	
9227252076	SMP	1	3.2215	3.3245	1073.1195	394.3066	1077.0953	424.2914	
9227268767	SMP	1	3.2213	3.3196	1073.6163	393.3555	1074.0678	423.0019	
9227285457	SMP	1	3.2188	3.3209	1074.7970	392.4227	1075.1644	421.7300	
9227302148	SMP	1	3.2212	3.3169	1075.2340	390.6357	1076.2696	421.7072	
9227318838	SMP	1	3.2303	3.3135	1075.0473	389.2961	1078.7140	421.3022	
9227335529	SMP	1	3.2314	3.3099	1075.2477	390.7452	1077.1846	421.1466	
9227352220	SMP	1	3.2311	3.3088	1075.1670	392.6017	1078.0142	421.9407	
9227368910	SMP	1	3.2290	3.3084	1075.0813	394.5583	1079.3981	422.7349	
9227385601	SMP	1	3.2292	3.3044	1074.4873	396.9029	1081.0906	423.1960	
9227402291	SMP	1	3.2272	3.3049	1074.5558	400.0417	1082.8177	421.8289	
9227418982	SMP	1	3.2248	3.3050	1074.4438	401.5967	1085.3709	420.5009	
9227435673	SMP	1	3.2240	3.3119	1070.7153	404.5358	1084.9016	421.0902	
9227452363	SMP	1	3.2194	3.3125	1069.1060	406.2207	1085.6490	420.2926	
9227469054	SMP	1	3.2179	3.3123	1069.0565	407.6285	1083.5630	420.9518	
9227485744	SMP	1	3.2149	3.3104	1068.7998	409.3795	1080.3580	420.3988	
9227502435	SMP	1	3.2126	3.3050	1068.2965	410.7856	1077.6541	420.5644	
9227519126	SMP	1	3.2126	3.2972	1066.6490	410.8582	1075.1836	420.7633	
9227535816	SMP	1	3.2125	3.2923	1065.4459	410.9543	1070.2961	420.5321	
9227552507	SMP	1	3.2105	3.2876	1064.9299	411.0312	1064.8269	419.6614	
9227569197	SMP	1	3.2128	3.2904	1063.6341	411.0086	1061.7804	420.1233	
9227585888	SMP	1	3.2178	3.2907	1062.5909	410.1380	1057.1378	421.2129	
9227602579	SMP	1	3.2193	3.2828	1061.8181	409.4760	1058.5389	422.4462	
9227619269	SMP	1	3.2181	3.2775	1062.8965	409.6746	1057.2018	423.7239	
9227635960	SMP	1	3.2178	3.2694	1063.2765	409.0878	1056.4038	425.3768	
9227652651	SMP	1	3.2171	3.2630	1063.0310	409.4930	1056.3189	426.0405	
9227669342	SMP	1	3.2162	3.2622	1062.2679	410.4260	1055.4262	427.5553	
9227686032	SMP	1	3.2203	3.2621	1061.7336	410.0737	1051.4196	428.7422	
9227702723	SMP	1	3.2164	3.2579	1063.0754	409.4202	1050.5074	430.6293	
9227719414	SMP	1	3.2106	3.2539	1063.6125	409.2095	1052.9573	432.1789	
9227736105	SMP	1	3.2050	3.2534	1063.5831	409.2584	1053.1233	432.1131	
9227752795	SMP	1	3.1999	3.2569	1064.8370	407.9576	1054.3793	431.2819	
9227769486	SMP	1	3.1966	3.2641	1064.9414	407.2356	1052.9929	430.1220	
9227786177	SMP	1	3.2008	3.2638	1064.9754	407.6183	1055.0059	430.3266	
9227802872	SMP	1	3.2033	3.2583	1064.0085	408.7787	1054.7855	429.5099	
9227819567	SMP	1	3.2061	3.2532	1063.9195	409.5723	1053.8657	430.1575	
9227836262	SMP	1	3.2080	3.2536	1063.5990	409.0838	1051.7073	430.9762	
9227852957	SMP	1	3.2126	3.2552	1063.1271	407.9550	1053.1226	429.6876	
9227869653	SMP	1	3.2093	3.2602	1063.6520	407.9982	1056.4142	429.1391	
9227886348	SMP	1	3.2104	0.0000	1062.1292	407.7246	0.0000	0.0000	
9227896605	MSG	1	# Message: Start of block_2 32
9227903043	SMP	1	3.2126	0.0000	1061.0716	408.5822	0.0000	0.0000	
9227919738	SMP	1	3.2144	3.2542	1061.4698	408.6760	1056.1345	428.2537	
9227936433	SMP	1	3.2163	3.2517	1060.2344	410.0758	1056.3567	427.0191	
9227953128	SMP	1	3.2197	3.2504	1059.8723	409.9224	1058.1615	427.5232	
9227969823	SMP	1	3.2243	3.2489	1059.6931	409.7315	1056.5205	429.5952	
9227986518	SMP	1	3.2246	3.2529	1060.7462	408.1304	1057.1168	430.5537	
9228003213	SMP	1	3.2257	3.2643	1060.5137	406.1857	1054.6745	430.8422	
9228019908	SMP	1	3.2277	0.0000	1060.3061	405.0145	0.0000	0.0000	
9228036604	SMP	1	3.2247	0.0000	1061.3573	403.6298	0.0000	0.0000	
9228053299	SMP	1	3.2192	0.0000	1061.3032	402.6432	0.0000	0.0000	
9228069994	SMP	1	3.2158	0.0000	1061.8779	401.5792	0.0000	0.0000	
9228086689	SMP	1	3.2195	0.0000	1062.5403	400.3100	0.0000	0.0000	
9228103384	SMP	1	3.2210	0.0000	1062.2931	399.8263	0.0000	0.0000	
9228120079	SMP	1	3.2232	0.0000	1062.8299	398.8000	0.0000	0.0000	
9228136774	SMP	1	3.2186	0.0000	1063.4465	399.9034	0.0000	0.0000	
9228153469	SMP	1	3.2119	0.0000	1064.0645	400.6715	0.0000	0.0000	
9228170164	SMP	1	3.2120	3.2632	1046.7035	401.3931	1047.7630	430.5986	
9228186860	SMP	1	3.2146	3.2695	1033.4932	402.8550	1044.7486	428.7443	
9228203555	SMP	1	3.2088	3.2764	1021.3827	403.6220	1042.6738	425.7881	
9228220250	SMP	1	3.2055	3.2824	1010.8937	405.9045	1035.9361	423.0100	
9228236945	SMP	1	3.2027	3.2851	1008.8436	407.3919	1031.4277	420.9030	
9228253640	SMP	1	3.1943	3.2919	1010.7870	409.9338	1030.5731	416.1948	
9228270335	SMP	1	3.1858	3.3009	1004.1235	411.7981	1028.6848	408.3536	
9228287030	SMP	1	3.1886	3.3051	1000.9742	412.9771	1025.5083	407.0249	
9228303725	SMP	1	3.1863	3.3087	996.0652	414.9625	1022.6778	409.6217	
9228320420	SMP	1	3.1859	0.0000	993.2115	415.2388	0.0000	0.0000	
9228337116	SMP	1	3.1889	3.3171	990.9375	414.1909	1019.5974	405.2579	
9228353811	SMP	1	3.1950	0.0000	989.7037	412.9243	0.0000	0.0000	
9228370506	SMP	1	3.2007	0.0000	987.6195	410.8256	0.0000	0.0000	
9228387201	SMP	1	3.2103	0.0000	986.3904	410.1472	0.0000	0.0000	
9228403896	SMP	1	3.2140	0.0000	986.5410	406.7993	0.0000	0.0000	
9228420591	SMP	1	3.2173	0.0000	984.4755	404.7665	0.0000	0.0000	
9228437286	SMP	1	3.2246	0.0000	983.2152	400.9682	0.0000	0.0000	
9228453981	SMP	1	3.2249	0.0000	982.0016	398.5257	0.0000	0.0000	
9228470675	SMP	1	3.2261	0.0000	981.2854	396.0108	0.0000	0.0000	
9228487369	SMP	1	3.2267	0.0000	981.6769	393.2414	0.0000	0.0000	
9228504062	SMP	1	3.2290	0.0000	982.7576	389.9185	0.0000	0.0000	
9228520756	SMP	1	3.2322	0.0000	985.7266	388.2620	0.0000	0.0000	
9228537450	SMP	1	3.2350	3.3119	987.3591	388.2140	1013.6014	401.9667	
9228554143	SMP	1	3.2421	0.0000	989.0020	387.7545	0.0000	0.0000	
9228570837	SMP	1	3.2421	0.0000	991.2900	386.8450	0.0000	0.0000	
9228587531	SMP	1	3.2436	0.0000	991.7152	386.9428	0.0000	0.0000	
9228604224	SMP	1	3.2499	0.0000	992.7265	387.2393	0.0000	0.0000	
9228620918	SMP	1	3.2527	0.0000	994.0054	388.7764	0.0000	0.0000	
9228637610	SMP	1	3.2563	0.0000	995.8832	389.4093	0.0000	0.0000	
9228654301	SMP	1	3.2615	0.0000	996.9793	389.8292	0.0000	0.0000	
9228670993	SMP	1	3.2645	0.0000	997.8453	389.8843	0.0000	0.0000	
9228687685	SMP	1	3.2674	0.0000	998.3220	391.0412	0.0000	0.0000	
9228704376	SMP	1	3.2672	0.0000	997.6812	391.5985	0.0000	0.0000	
9228721068	SMP	1	3.2654	0.0000	997.6277	391.3076	0.0000	0.0000	
9228737759	SMP	1	3.2670	0.0000	997.4327	391.5610	0.0000	0.0000	
9228754451	SMP	1	3.2642	0.0000	997.9766	390.6782	0.0000	0.0000	
9228771143	SMP	1	3.2645	0.0000	998.4048	389.8517	0.0000	0.0000	
9228787834	SMP	1	3.2610	0.0000	998.9931	388.7651	0.0000	0.0000	
9228804526	SMP	1	3.2583	0.0000	999.5417	387.5871	0.0000	0.0000	
9228821218	SMP	1	3.2573	0.0000	998.5357	387.3462	0.0000	0.0000	
9228837909	SMP	1	3.2484	0.0000	999.1655	386.4095	0.0000	0.0000	
9228854601	SMP	1	3.2498	0.0000	999.4846	385.4290	0.0000	0.0000	
9228871293	SMP	1	3.2488	0.0000	999.1353	383.4617	0.0000	0.0000	
9228887984	SMP	1	3.2494	0.0000	999.6285	382.5266	0.0000	0.0000	
9228904676	SMP	1	3.2551	0.0000	1001.5801	381.9663	0.0000	0.0000	
9228921368	SMP	1	3.2576	0.0000	1002.0714	380.4251	0.0000	0.0000	
9228938059	SMP	1	3.2586	0.0000	1002.6786	380.9557	0.0000	0.0000	
9228954751	SMP	1	3.2624	0.0000	1003.1078	381.7629	0.0000	0.0000	
9228971443	SMP	1	3.2649	0.0000	1003.6110	381.4672	0.0000	0.0000	
9228988134	SMP	1	3.2690	0.0000	1003.4597	380.8718	0.0000	0.0000	
9229004826	SMP	1	3.2643	0.0000	1004.6323	380.6503	0.0000	0.0000	
9229021518	SMP	1	3.2645	0.0000	1004.2078	381.5844	0.0000	0.0000	
9229038209	SMP	1	3.2584	0.0000	1003.8409	381.6046	0.0000	0.0000	
9229054901	SMP	1	3.2577	0.0000	1004.7620	383.7927	0.0000	0.0000	
9229071593	SMP	1	3.2572	0.0000	1004.7526	384.0751	0.0000	0.0000	
9229088284	SMP	1	3.2603	0.0000	1004.6272	385.1870	0.0000	0.0000	
9229104976	SMP	1	3.2597	0.0000	1003.7889	385.5564	0.0000	0.0000	
9229121668	SMP	1	3.2582	0.0000	1003.2675	384.9399	0.0000	0.0000	
9229138359	SMP	1	3.2535	0.0000	1003.6020	383.7343	0.0000	0.0000	
