Time	Type	Trial	L Mapped Diameter [mm]	R Mapped Diameter [mm]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
4099273664	SMP	1	3.2927	3.4043	953.9416	480.5651	946.7573	496.7267	
4099290356	SMP	1	3.2894	3.4028	954.0552	486.2923	949.1177	482.4575	
4099307048	SMP	1	3.2921	3.4116	954.2670	485.7183	949.7103	496.8612	
4099323740	SMP	1	3.3025	3.4197	955.4799	477.6857	949.9910	488.1043	
4099340432	SMP	1	3.3026	3.4239	956.6448	472.0384	951.3249	481.0008	
4099357124	SMP	1	3.3082	3.4317	957.3736	470.2583	953.2136	474.5192	
4099373816	SMP	1	3.3129	3.4358	959.7014	467.2629	954.2890	467.3170	
4099390508	SMP	1	3.3136	3.4389	961.7341	462.2432	953.9941	466.7015	
4099407200	SMP	1	3.3217	3.4408	963.9698	462.9740	954.0073	464.9354	
4099423892	SMP	1	3.3274	3.4483	965.6049	462.9278	954.9256	463.3766	
4099440584	SMP	1	3.3284	3.4500	964.8623	467.0337	952.6219	469.8074	
4099457276	SMP	1	3.3283	3.4525	963.5691	475.8661	950.5251	472.8652	
4099473968	SMP	1	3.3248	3.4556	962.5146	476.5134	948.4888	473.2374	
4099490660	SMP	1	3.3220	3.4551	962.6916	475.4919	945.9856	474.1760	
4099507352	SMP	1	3.3195	3.4550	960.7048	477.9800	945.7566	475.4635	
4099524044	SMP	1	3.3152	3.4564	959.0686	480.0402	943.2980	478.1721	
4099540735	SMP	1	3.3123	3.4673	956.7240	481.1221	941.6075	479.6647	
4099557427	SMP	1	3.3157	3.4681	955.6904	483.7699	939.4760	483.3600	
4099574119	SMP	1	3.3128	3.4692	954.1509	487.2255	938.4662	486.6481	
4099590811	SMP	1	3.3105	3.4706	951.8795	488.2359	938.0087	490.6702	
4099607503	SMP	1	3.3049	3.4722	950.3223	490.4347	937.4205	494.3769	
4099624195	SMP	1	3.3059	3.4756	950.8052	490.1097	937.5294	493.0457	
4099640887	SMP	1	3.3135	3.4749	953.9211	491.6799	937.7481	492.4109	
4099657579	SMP	1	3.3143	3.4732	954.0749	491.6727	937.8650	493.1477	
4099674271	SMP	1	3.3134	3.4742	954.4784	492.0259	940.6514	494.9389	
4099690963	SMP	1	3.3096	3.4757	953.4806	493.7360	941.2087	495.4990	
4099707655	SMP	1	3.3050	3.4739	953.0293	494.4977	942.6585	497.0124	
4099724347	SMP	1	3.2999	3.4731	953.7982	495.6181	943.4656	497.4317	
4099741039	SMP	1	3.2962	3.4731	953.3194	497.0814	944.1633	497.2732	
4099757731	SMP	1	3.2930	3.4759	953.6489	498.5998	946.5663	496.8007	
4099774423	SMP	1	3.2882	3.4798	955.9411	500.6401	947.6666	496.5091	
4099791115	SMP	1	3.2827	3.4842	956.7198	501.4706	948.4806	496.9633	
4099807807	SMP	1	3.2817	3.4843	956.5288	501.8351	950.1571	498.3844	
4099820857	MSG	1	# Message: Start of trial 1
4099824499	SMP	1	3.2819	3.4816	955.2360	501.2409	951.3709	499.8826	
4099841194	SMP	1	3.2828	3.4810	955.1431	501.4785	952.7037	502.0227	
4099857888	SMP	1	3.2848	3.4811	954.5879	501.7298	952.4001	503.8591	
4099874582	SMP	1	3.2858	3.4788	955.2608	501.3635	952.9445	505.4462	
4099891277	SMP	1	3.2860	3.4764	955.7751	501.4394	953.4053	506.8495	
4099907971	SMP	1	3.2852	3.4754	955.6046	501.4629	954.2932	508.8414	
4099924665	SMP	1	3.2872	3.4761	955.8611	500.9413	955.2250	511.0405	
4099941360	SMP	1	3.2873	3.4787	957.3115	499.8955	955.2628	512.5511	
4099958054	SMP	1	3.2879	3.4831	955.6260	498.6797	955.1062	512.5059	
4099974748	SMP	1	3.2960	3.4828	953.4094	496.6174	953.5045	510.5793	
4099991443	SMP	1	3.3025	3.4782	952.6839	494.7883	951.0873	509.2699	
4100008137	SMP	1	3.3066	3.4768	951.7427	492.9997	947.8287	506.7462	
4100024831	SMP	1	3.3103	3.4729	950.9845	492.2131	944.7747	505.5325	
4100041526	SMP	1	3.3175	3.4757	949.7281	492.3258	942.3929	505.0335	
4100058220	SMP	1	3.3257	3.4739	948.6972	493.0408	940.8853	504.7527	
4100074914	SMP	1	3.3288	3.4778	947.2922	493.9153	940.5552	504.4539	
4100091608	SMP	1	3.3320	3.4787	946.2458	494.1386	939.8621	504.7814	
4100108303	SMP	1	3.3347	3.4839	945.5427	495.2356	937.7550	504.0367	
4100124997	SMP	1	3.3396	3.4862	943.7681	495.0145	936.7197	503.8525	
4100141691	SMP	1	3.3424	3.4909	942.6128	495.1786	935.5780	504.4043	
4100158386	SMP	1	3.3464	3.4950	942.4686	496.4709	935.5431	504.9529	
4100175080	SMP	1	3.3455	3.4974	941.2907	497.6852	935.0225	505.3773	
4100191774	SMP	1	3.3459	3.4961	937.4434	499.7089	930.2505	507.4697	
4100208469	SMP	1	3.3397	3.4941	935.7005	501.1812	928.9459	507.6404	
4100225163	SMP	1	3.3354	3.4916	933.7111	500.1916	923.8522	508.6207	
4100241857	SMP	1	3.3317	3.4857	930.8085	499.6227	919.4009	509.2321	
4100258552	SMP	1	3.3207	3.4813	930.0981	498.6802	916.2743	509.4021	
4100275246	SMP	1	3.3099	3.4754	928.3400	498.6338	912.6320	510.3462	
4100291940	SMP	1	3.3025	3.4671	925.5586	499.0998	911.5432	510.6328	
4100308635	SMP	1	3.2942	3.4618	923.8870	498.8568	907.8412	511.1875	
4100325329	SMP	1	3.2871	3.4533	921.0995	499.9881	906.6604	511.2325	
4100342023	SMP	1	3.2797	3.4523	919.5395	501.2732	904.4480	512.3420	
4100358717	SMP	1	3.2737	3.4523	918.0922	501.5619	902.9407	514.1037	
4100375412	SMP	1	3.2666	3.4541	918.2881	501.1047	903.5408	515.0333	
4100392106	SMP	1	3.2654	3.4505	917.9684	501.2119	904.8313	516.5947	
4100408800	SMP	1	3.2626	3.4415	917.3154	503.2261	906.2531	516.9127	
4100425495	SMP	1	3.2569	3.4350	918.3033	503.7095	907.9128	518.1807	
4100442189	SMP	1	3.2543	3.4238	917.0360	503.3057	909.6773	517.8341	
4100458883	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4100475578	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4100492272	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4100508966	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4100525661	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4100542355	SMP	1	3.2543	0.0000	0.0000	0.0000	0.0000	0.0000	
4100559049	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4100575744	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4100592438	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4100609132	SMP	1	3.2429	3.4041	917.2346	448.2449	909.5125	500.9640	
4100625827	SMP	1	3.2550	3.4021	917.3571	434.9561	911.0794	490.6818	
4100642521	SMP	1	3.2554	3.4014	916.9805	475.4442	912.4067	497.4351	
4100659215	SMP	1	3.2562	3.4015	917.7566	478.9365	911.7805	500.6033	
4100675907	SMP	1	3.2596	3.3984	917.9813	475.3019	911.0471	500.6773	
4100692600	SMP	1	3.2649	3.3957	918.6125	470.0472	911.7106	501.9247	
4100709294	SMP	1	3.2740	3.3975	919.1508	463.6966	910.3189	498.5762	
4100725987	SMP	1	3.2849	3.4025	919.0684	463.9172	907.9929	497.0920	
4100742681	SMP	1	3.2951	3.4052	919.4394	460.6499	906.5793	496.8742	
4100759375	SMP	1	3.3046	3.4072	918.6983	459.1979	904.4336	494.5057	
4100776069	SMP	1	3.3079	3.4145	919.5822	456.9539	903.6022	492.6662	
4100792762	SMP	1	3.3144	3.4219	918.2773	458.8725	903.9278	495.2752	
4100809456	SMP	1	3.3228	3.4271	918.5012	460.4196	902.1046	496.6638	
4100826150	SMP	1	3.3340	3.4308	918.3514	461.5389	901.5268	497.4445	
4100842844	SMP	1	3.3399	3.4382	918.6424	461.9562	901.5433	498.2004	
4100859537	SMP	1	3.3438	3.4418	916.7259	465.9210	901.7695	499.5071	
4100876231	SMP	1	3.3505	3.4435	916.3432	471.2270	900.8945	499.9677	
4100892925	SMP	1	3.3573	3.4449	915.5532	476.9890	901.2743	501.4094	
4100909619	SMP	1	3.3613	3.4468	915.4705	481.7317	901.7944	503.7205	
4100926312	SMP	1	3.3657	3.4522	915.7519	486.2132	902.0741	505.7087	
4100943006	SMP	1	3.3689	3.4534	915.9340	490.8120	902.8614	507.2246	
4100959700	SMP	1	3.3684	3.4563	914.4305	495.1148	902.9757	510.1651	
4100976394	SMP	1	3.3720	3.4615	915.1337	496.5326	903.7522	511.5389	
4100993087	SMP	1	3.3763	3.4593	914.8798	498.0143	903.5279	512.4587	
4101009781	SMP	1	3.3797	3.4674	914.9760	498.1830	902.8934	515.5189	
4101026475	SMP	1	3.3860	3.4771	914.0629	500.2170	902.6499	516.8302	
4101043169	SMP	1	3.3926	3.4796	914.3366	499.5373	902.3044	517.0513	
4101059862	SMP	1	3.3967	3.4863	913.8499	497.6934	902.8002	517.5900	
4101076556	SMP	1	3.4007	3.4905	913.8654	495.7151	902.7927	517.9659	
4101093250	SMP	1	3.4035	3.4961	913.7940	494.3606	902.8158	518.1922	
4101109944	SMP	1	3.4058	3.4982	913.3970	494.7829	903.2789	518.1404	
4101126637	SMP	1	3.4077	3.4983	913.3497	494.9396	903.3638	517.7612	
4101143331	SMP	1	3.4099	3.5089	913.8869	495.1257	902.9643	520.7159	
4101160025	SMP	1	3.4126	3.5166	913.0897	496.1977	901.8556	524.3069	
4101176719	SMP	1	3.4120	3.5171	912.4260	496.6601	901.2447	522.6082	
4101193413	SMP	1	3.4121	3.5191	911.4972	497.1728	900.5435	521.3805	
4101210106	SMP	1	3.4237	3.5208	912.1346	499.7242	899.5608	520.9951	
4101226800	SMP	1	3.4329	3.5306	912.6834	503.0011	898.8030	524.7171	
4101243494	SMP	1	3.4276	3.5378	912.9794	503.5716	898.2032	526.3048	
4101260188	SMP	1	3.4237	3.5370	913.0621	504.7518	898.2000	523.8908	
4101276881	SMP	1	3.4194	3.5397	913.5601	505.8217	898.1186	520.7467	
4101293575	SMP	1	3.4204	3.5404	913.7005	505.9763	898.2458	521.0028	
4101310269	SMP	1	3.4207	3.5410	914.2602	505.7535	898.4564	521.5375	
4101326963	SMP	1	3.4178	3.5396	913.9608	504.6295	898.7218	518.8706	
4101343656	SMP	1	3.4217	3.5325	919.8021	503.4152	906.4513	516.4004	
4101360350	SMP	1	3.4247	3.5323	922.8017	502.6060	908.7952	516.6659	
4101377044	SMP	1	3.4193	3.5302	926.1978	502.2281	912.8275	517.6876	
4101393738	SMP	1	3.4215	3.5279	927.5578	501.6535	915.4536	517.9515	
4101410431	SMP	1	3.4200	3.5274	929.7480	500.8796	918.3800	516.7681	
4101427125	SMP	1	3.4196	3.5224	932.6128	500.8717	922.6584	514.9196	
4101443819	SMP	1	3.4271	3.5217	934.8907	503.6965	924.0577	515.3494	
4101460513	SMP	1	3.4200	3.5224	937.5958	504.0692	927.0937	516.3585	
4101477206	SMP	1	3.4142	3.5238	939.8902	504.4343	929.6064	516.7360	
4101493900	SMP	1	3.4084	3.5245	941.6615	504.9321	931.5808	516.5338	
4101510592	SMP	1	3.4188	3.5205	943.8935	510.0871	933.7103	516.5689	
4101527284	SMP	1	3.4111	3.5234	943.0202	509.5679	933.3434	517.1311	
4101543976	SMP	1	3.4093	3.5250	937.7347	511.5827	928.6870	517.3032	
4101560673	SMP	1	3.4007	3.5223	937.2271	511.6879	925.9196	517.2338	
4101577371	SMP	1	3.3954	3.5164	935.6354	510.6594	923.4383	517.5513	
4101594068	SMP	1	3.3911	3.5145	934.1152	510.3342	920.7506	518.3495	
4101610765	SMP	1	3.3881	3.5110	931.7388	509.6396	917.1962	519.2576	
4101627462	SMP	1	3.3829	3.5099	929.0821	508.3150	914.8160	519.5090	
4101644159	SMP	1	3.3783	3.5108	927.2973	507.4915	911.8816	520.1660	
4101660856	SMP	1	3.3752	3.5084	924.6055	507.1222	910.5111	519.8991	
4101677554	SMP	1	3.3739	3.5102	922.7832	506.5473	908.5498	520.5645	
4101694251	SMP	1	3.3720	3.5126	921.4659	504.5489	906.9686	520.9025	
4101710948	SMP	1	3.3744	3.5103	920.2446	504.6485	905.0128	521.6071	
4101727645	SMP	1	3.3758	3.5062	920.9449	504.2449	905.8100	522.4776	
4101744342	SMP	1	3.3812	3.5042	920.4935	504.1732	905.7726	522.7248	
4101761040	SMP	1	3.3830	3.5004	920.3834	504.7432	905.9824	523.0897	
4101777737	SMP	1	3.3832	3.4974	919.9279	504.4527	906.3462	523.1122	
4101794434	SMP	1	3.3824	3.4899	919.7004	504.7760	907.5794	523.3843	
4101811131	SMP	1	3.3809	3.4823	920.4002	505.2809	908.9847	524.5449	
4101827828	SMP	1	3.3813	3.4818	920.5831	505.2768	910.4511	525.2152	
4101844526	SMP	1	3.3808	3.4797	921.3839	505.5879	911.1348	526.5384	
4101861223	SMP	1	3.3860	3.4820	922.1469	505.6756	912.7611	526.7427	
4101877920	SMP	1	3.3937	3.4857	922.3596	505.2256	913.7164	527.8990	
4101894617	SMP	1	3.3997	3.4988	921.8239	503.3088	914.3911	530.0823	
4101911314	SMP	1	3.4048	3.4995	921.9362	501.6919	914.5893	529.5525	
4101928012	SMP	1	3.4123	3.5111	922.2776	500.1544	915.3265	532.5659	
4101944709	SMP	1	3.4188	3.5221	921.8897	498.8552	915.6469	534.7054	
4101961406	SMP	1	3.4252	3.5154	921.6805	497.9606	915.4307	532.7167	
4101978103	SMP	1	3.4315	3.5103	921.9135	496.9202	915.3308	532.6393	
4101994800	SMP	1	3.4351	3.5040	921.8012	495.4985	914.8130	532.9761	
4102011497	SMP	1	3.4367	3.5003	921.5213	494.5941	914.2818	532.4220	
4102028195	SMP	1	3.4369	3.4970	920.6363	493.9442	913.2473	533.3057	
4102044892	SMP	1	3.4353	3.4927	919.5572	492.8625	911.7259	533.5633	
4102061589	SMP	1	3.4327	3.4929	918.5836	492.7837	911.1084	534.2963	
4102078286	SMP	1	3.4451	3.4846	918.0097	496.7243	911.1550	532.9761	
4102094983	SMP	1	3.4432	3.4891	917.3460	496.7518	910.2844	533.7051	
4102111681	SMP	1	3.4517	3.4927	917.0059	502.8763	909.5962	532.5004	
4102128378	SMP	1	3.4465	3.4944	917.3924	501.8404	909.2499	531.0006	
4102145075	SMP	1	3.4391	3.4902	917.1029	503.2023	910.1238	532.4710	
4102161772	SMP	1	3.4331	3.4863	916.8391	504.7895	910.6310	533.1656	
4102178469	SMP	1	3.4301	3.4977	916.0915	506.3693	910.9344	535.7897	
4102195167	SMP	1	3.4245	3.4897	915.8320	507.6201	911.1980	535.4335	
4102211864	SMP	1	3.4223	3.4873	915.7015	508.6304	911.5264	535.3335	
4102228561	SMP	1	3.4190	3.4806	915.9271	509.6283	912.5798	535.7916	
4102245258	SMP	1	3.4168	3.4762	917.0110	510.0680	912.5008	535.5216	
4102261955	SMP	1	3.4201	3.4720	917.8178	508.6931	911.9934	535.4983	
4102278653	SMP	1	3.4166	3.4702	918.8814	508.8724	912.3556	535.6831	
4102295350	SMP	1	3.4155	3.4675	918.7981	507.0435	912.4266	535.7985	
4102312047	SMP	1	3.4131	3.4629	918.6568	506.7045	912.3108	536.4113	
4102328744	SMP	1	3.4150	3.4575	918.9461	506.4296	911.6495	536.4798	
4102345438	SMP	1	3.4153	3.4527	919.2926	505.6648	911.2156	536.4836	
4102362131	SMP	1	3.4111	3.4488	919.5037	505.1441	911.2869	535.1647	
4102378824	SMP	1	3.4113	3.4464	919.1796	504.4991	911.4059	535.3553	
4102395518	SMP	1	3.4118	3.4472	919.6026	504.3228	912.3079	535.0001	
4102412209	SMP	1	3.4119	3.4485	920.1228	504.5229	912.4046	534.1403	
4102428900	SMP	1	3.4100	3.4480	919.8770	504.6683	912.7208	533.8642	
4102445591	SMP	1	3.4144	3.4476	920.3251	504.3886	912.9059	533.4319	
4102462282	SMP	1	3.4168	3.4467	920.5511	503.6358	913.1816	532.4205	
4102478973	SMP	1	3.4225	3.4495	921.1817	502.9233	913.4741	531.3585	
4102495664	SMP	1	3.4266	3.4497	920.9777	502.1618	913.8775	531.1003	
4102512355	SMP	1	3.4301	3.4547	920.4227	501.0668	913.9549	530.4751	
4102529046	SMP	1	3.4271	3.4556	920.4877	499.3811	915.6103	528.8761	
4102545737	SMP	1	3.4215	3.4547	920.2470	499.2244	916.6951	526.2515	
4102562429	SMP	1	3.4199	3.4509	920.4716	499.5666	917.2237	523.3842	
4102579120	SMP	1	3.4180	3.4510	920.1207	500.2498	917.6715	521.3974	
4102595811	SMP	1	3.4161	3.4486	920.0570	500.0627	918.4822	519.2065	
4102612502	SMP	1	3.4140	3.4462	919.8811	500.2699	919.2949	517.9543	
4102629193	SMP	1	3.4127	3.4425	919.1482	500.9245	920.1874	515.8282	
4102645884	SMP	1	3.4116	3.4437	918.7213	502.0858	920.6165	515.2919	
4102662575	SMP	1	3.4027	3.4466	917.5006	503.6377	921.3708	515.7100	
4102679266	SMP	1	3.3978	3.4454	917.3532	504.3968	922.4026	513.6727	
4102695957	SMP	1	3.3950	3.4437	917.3474	505.2469	923.5850	512.5745	
4102712648	SMP	1	3.3903	3.4406	917.1205	506.5507	923.3991	512.1104	
4102729339	SMP	1	3.3858	3.4352	916.9504	506.9177	924.2560	512.2270	
4102746030	SMP	1	3.3800	3.4270	917.2284	506.7591	925.2801	512.4232	
4102762721	SMP	1	3.3776	3.4201	917.3798	505.8502	926.1853	512.6199	
4102779412	SMP	1	3.3741	3.4148	917.2498	505.9109	926.9407	513.3181	
4102796103	SMP	1	3.3711	3.4108	917.5020	505.9260	927.7774	513.4030	
4102812794	SMP	1	3.3728	3.4074	918.3871	505.8770	928.3087	513.9840	
4102829486	SMP	1	3.3710	3.4063	918.7722	505.6475	928.8028	514.4444	
4102846177	SMP	1	3.3689	3.4020	918.9920	505.0320	928.7154	513.9303	
4102862868	SMP	1	3.3637	3.4029	919.1949	505.3755	927.6988	514.7250	
4102879559	SMP	1	3.3617	3.4011	919.2802	506.0613	926.1948	515.8457	
4102896250	SMP	1	3.3597	3.4007	919.0460	506.3335	924.2605	516.8589	
4102912941	SMP	1	3.3581	3.3996	918.8494	507.2895	921.7156	518.0703	
4102929632	SMP	1	3.3569	3.3984	917.9902	507.8548	919.0391	519.1165	
4102946323	SMP	1	3.3525	3.3927	917.2059	508.7836	917.6337	519.9524	
4102963014	SMP	1	3.3507	3.3900	916.9908	509.0956	916.1353	520.9581	
4102979705	SMP	1	3.3515	3.3903	916.3421	508.9814	914.8497	521.4022	
4102996396	SMP	1	3.3489	3.3878	915.7091	508.8948	913.7342	521.9450	
4103013087	SMP	1	3.3452	3.3894	915.5211	508.9318	913.3625	521.8178	
4103029778	SMP	1	3.3421	3.3891	915.8895	509.2084	913.0027	522.0279	
4103046469	SMP	1	3.3418	3.3885	915.5301	509.2676	912.5465	521.7396	
4103063160	SMP	1	3.3385	3.3889	917.1267	508.0548	914.1118	521.1093	
4103079851	SMP	1	3.3338	3.3862	922.6143	507.0093	919.3758	521.7465	
4103096543	SMP	1	3.3336	3.3849	926.7699	505.7386	923.3310	521.8053	
4103113234	SMP	1	3.3311	3.3809	930.4618	504.5388	928.8624	522.7236	
4103129925	SMP	1	3.3308	3.3773	934.4328	503.0550	932.5118	523.6436	
4103146616	SMP	1	3.3303	3.3693	937.0214	501.2955	935.8529	524.3422	
4103163307	SMP	1	3.3290	3.3603	940.3764	500.1247	939.4414	524.6002	
4103180002	SMP	1	3.3265	3.3530	944.1137	499.0466	942.0488	524.7286	
4103196697	SMP	1	3.3240	3.3509	946.4878	497.6897	944.7316	525.0444	
4103213392	SMP	1	3.3218	3.3493	948.7007	496.9529	946.1018	525.2776	
4103230087	SMP	1	3.3213	3.3465	951.0228	495.8439	948.2047	525.4768	
4103246783	SMP	1	3.3256	3.3407	952.7499	495.8411	950.1989	525.5513	
4103263473	SMP	1	3.3264	3.3411	953.8609	495.5638	950.3791	525.0655	
4103280164	SMP	1	3.3221	3.3407	954.1898	495.0116	950.9919	524.7026	
4103296855	SMP	1	3.3196	3.3417	954.8383	494.3007	951.0122	524.2873	
4103313545	SMP	1	3.3185	3.3415	954.8127	493.8675	951.1149	524.1242	
4103330236	SMP	1	3.3220	3.3412	954.7688	492.7778	951.5335	524.1486	
4103346927	SMP	1	3.3284	3.3389	955.1675	492.6308	951.1306	525.0527	
4103363618	SMP	1	3.3306	3.3380	954.6222	491.1202	951.5864	525.7199	
4103380308	SMP	1	3.3318	3.3375	954.2885	490.5201	951.8233	525.1444	
4103396999	SMP	1	3.3371	3.3389	954.7271	489.5065	952.6796	523.6912	
4103413690	SMP	1	3.3423	3.3388	954.9221	487.9169	953.5765	522.6582	
4103430381	SMP	1	3.3466	3.3394	955.1782	486.4830	953.7985	521.3718	
4103447071	SMP	1	3.3499	3.3397	954.9242	485.2041	954.2725	519.7351	
4103463762	SMP	1	3.3565	3.3393	955.9785	484.9480	954.8681	518.5126	
4103480453	SMP	1	3.3584	3.3390	956.0634	483.5523	955.4197	516.1459	
4103497143	SMP	1	3.3622	3.3410	956.2427	482.4556	956.3981	513.8446	
4103513834	SMP	1	3.3678	3.3469	955.9651	481.9573	957.0495	512.7763	
4103530525	SMP	1	3.3691	3.3433	955.3411	480.3778	957.7993	511.8272	
4103547216	SMP	1	3.3725	3.3458	956.2152	479.4750	958.0477	510.4500	
4103563906	SMP	1	3.3762	3.3435	955.7005	478.4858	958.1108	511.0078	
4103580597	SMP	1	3.3767	3.3442	955.2695	477.6859	958.2364	513.3404	
4103597288	SMP	1	3.3923	3.3443	955.8555	479.3215	958.3806	515.6177	
4103613978	SMP	1	3.4049	3.3431	955.6001	481.0800	958.4460	518.3844	
4103630669	SMP	1	3.4079	3.3406	955.9530	479.5559	957.7534	521.4849	
4103647360	SMP	1	3.4111	3.3411	955.2778	480.0684	956.8592	522.9270	
4103664051	SMP	1	3.4138	3.3401	955.0187	480.3690	956.0847	525.0342	
4103680741	SMP	1	3.4275	3.3421	956.0908	483.9157	955.0599	527.4419	
4103697432	SMP	1	3.4243	3.3474	957.2068	482.7542	954.9410	528.4780	
4103714123	SMP	1	3.4421	3.3514	958.3719	486.0194	954.3846	527.5182	
4103730814	SMP	1	3.4431	3.3547	958.2553	485.6869	954.6072	526.2726	
4103747504	SMP	1	3.4414	3.3523	959.1432	484.4868	954.4843	525.7414	
4103764195	SMP	1	3.4421	3.3513	960.1978	485.4361	954.5410	524.9553	
4103780886	SMP	1	3.4438	3.3512	960.3844	485.0959	954.8701	524.3122	
4103797576	SMP	1	3.4549	3.3514	961.1274	486.4907	954.8463	524.5278	
4103814267	SMP	1	3.4521	3.3459	961.5751	485.8691	955.8358	523.1342	
4103830958	SMP	1	3.4435	3.3280	961.3633	485.1900	957.7308	519.4067	
4103847649	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4103864339	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4103881030	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4103897721	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4103914412	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4103931102	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4103947793	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4103964484	SMP	1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4103981174	SMP	1	3.4302	3.3118	961.4743	479.6297	959.9853	512.3001	
4103997865	SMP	1	3.4381	3.3173	961.2466	472.6817	960.1816	492.0803	
4104014557	SMP	1	3.4368	3.3330	961.4388	475.5763	959.3672	480.1961	
4104031248	SMP	1	3.4372	3.3440	962.1412	474.3308	959.1735	489.0700	
4104047939	SMP	1	3.4351	3.3478	962.4697	473.4910	958.8891	491.8015	
4104064631	SMP	1	3.4306	3.3533	963.6243	474.8138	958.6099	492.0144	
4104081322	SMP	1	3.4251	3.3547	963.8580	474.4558	957.3982	490.6900	
4104098013	SMP	1	3.4263	3.3540	964.5533	473.9781	956.8537	488.2160	
4104114705	SMP	1	3.4224	3.3535	965.0673	471.9889	956.1083	487.1091	
4104131397	SMP	1	3.4232	3.3518	964.9631	473.0226	954.9873	486.9063	
4104148089	SMP	1	3.4209	3.3508	966.1456	473.3752	953.3683	486.5975	
4104164781	SMP	1	3.4216	3.3515	966.0030	477.2399	950.4888	488.5115	
4104181473	SMP	1	3.4242	3.3543	966.0166	480.4175	948.3958	492.9894	
4104198165	SMP	1	3.4192	3.3534	965.9390	482.6663	947.3041	495.7866	
4104214857	SMP	1	3.4165	3.3498	965.5036	484.5362	947.3834	498.2026	
4104231549	SMP	1	3.4150	3.3479	965.3655	486.5901	946.7014	500.2823	
4104248241	SMP	1	3.4121	3.3449	965.1969	487.8168	946.7259	501.9108	
4104264932	SMP	1	3.4131	3.3430	964.7158	490.0388	947.0433	503.2704	
4104281624	SMP	1	3.4142	3.3387	964.7736	491.9094	946.8260	505.0527	
4104298316	SMP	1	3.4126	3.3366	964.4858	493.2588	946.8231	506.3810	
4104315008	SMP	1	3.4102	3.3346	964.3508	494.1469	947.1036	507.9370	
4104331700	SMP	1	3.4038	3.3336	963.4366	495.3111	947.2459	509.6284	
4104348392	SMP	1	3.3978	3.3312	963.1593	495.4499	947.7260	510.4745	
4104365084	SMP	1	3.3906	3.3310	962.5169	495.9636	948.3262	510.7847	
4104381776	SMP	1	3.3845	3.3325	962.5549	495.4997	948.5390	511.8122	
4104398468	SMP	1	3.3794	3.3338	962.3746	495.8493	947.9186	512.6265	
4104415160	SMP	1	3.3755	3.3338	962.4668	495.8904	947.3509	513.4716	
4104431851	SMP	1	3.3684	3.3329	961.9394	496.5148	946.7667	514.3561	
4104448543	SMP	1	3.3643	3.3281	961.6582	496.6186	946.1232	514.6014	
4104465235	SMP	1	3.3646	3.3309	960.9812	496.4950	945.5710	515.7262	
4104481927	SMP	1	3.3611	3.3361	960.9259	496.6306	945.2077	516.6516	
4104498619	SMP	1	3.3570	3.3413	961.0932	496.3897	945.3077	516.9402	
4104515311	SMP	1	3.3502	3.3424	962.6336	497.2779	945.8366	517.6984	
4104532003	SMP	1	3.3474	3.3450	963.4641	498.5286	946.3293	518.5683	
4104548695	SMP	1	3.3417	3.3394	964.7681	498.8573	947.3211	518.6625	
4104565387	SMP	1	3.3385	3.3435	965.1726	499.8474	948.3525	519.9074	
4104582079	SMP	1	3.3321	3.3415	965.5805	499.6344	950.1957	520.9406	
4104598771	SMP	1	3.3301	3.3384	966.1715	499.4083	953.0943	521.2991	
4104615462	SMP	1	3.3267	3.3369	967.0091	499.6250	955.1795	521.5241	
4104632154	SMP	1	3.3251	3.3402	967.9903	499.2398	957.3415	522.9309	
4104648846	SMP	1	3.3299	3.3407	968.3271	499.4312	959.9339	522.8199	
4104665538	SMP	1	3.3279	3.3442	967.5988	499.2477	960.8141	523.9675	
4104682230	SMP	1	3.3258	3.3428	967.3159	499.0245	961.6710	522.9900	
4104698922	SMP	1	3.3262	3.3463	966.6262	498.1843	962.3887	523.0600	
4104715614	SMP	1	3.3263	3.3451	966.1591	497.4846	963.4773	523.5106	
4104732306	SMP	1	3.3269	3.3447	965.6090	496.6991	964.2628	523.7187	
4104748998	SMP	1	3.3270	3.3434	965.2270	496.2383	964.9085	522.4880	
4104765690	SMP	1	3.3353	3.3418	965.1247	496.1404	964.5508	522.6064	
